hospital_indicator,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015
Centre Hospitalier Universitaire Vaudois (CHUV) E.2 REparations de hernie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.1.M,0,0.001,0,212
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.2.M,0.056,0.025,2.2,18
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.3.P,,,,1
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.4.P,0.883,0.948,,68
Centre Hospitalier Universitaire Vaudois (CHUV) E.3 OpErations de la thyroÔde, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.1.F,,,,76
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.2.P,,,,1
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.3.F,,,,85
Centre Hospitalier Universitaire Vaudois (CHUV) E.4 Maladies du cÙlon et du rectum, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.11.F,,,,222
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.12.F,,,,172
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.1.M,0.098,0.045,2.2,276
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.2.M,0.067,0.026,2.6,60
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.3.M,,,,8
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.4.M,0,0.016,0,49
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.5.M,,,,9
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.6.M,0,0.028,0,16
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.7.M,0.484,0.383,1.3,31
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.13.M,0.062,0.071,0.9,16
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.8.M,0.08,0.061,1.3,87
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.14.P,,,,4
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.15.M,,,,2
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.15.P,,,,2
Centre Hospitalier Universitaire Vaudois (CHUV) E.5 Maladies de líestomac, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.4.F,,,,59
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.5.M,0.012,0.04,0.3,83
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.1.F,,,,37
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.2.M,0.067,0.035,1.9,15
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.3.M,,,,9
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.6.M,0.077,0.068,1.1,13
Centre Hospitalier Universitaire Vaudois (CHUV) E.6 OpErations de líúsophage, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.6.1.M,0.042,0.055,0.8,48
Centre Hospitalier Universitaire Vaudois (CHUV) E.7 OpErations du pancrEas, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.7.1.M,0.097,0.055,1.8,72
Centre Hospitalier Universitaire Vaudois (CHUV) E.7.2.M,0.053,0.048,1.1,38
Centre Hospitalier Universitaire Vaudois (CHUV) E.8 Chirurgie bariatrique, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.8.1.M,0,0,0,42
Centre Hospitalier Universitaire Vaudois (CHUV) F Affections des vaisseaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.1 OpErations des artËres cErEbrales, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.1.M,0,0.005,0,46
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.2.M,0.05,0.028,1.8,20
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.3.F,,,,4
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.4.F,,,,102
Centre Hospitalier Universitaire Vaudois (CHUV) F.2 Maladies de líaorte, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.1.F,,,,167
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.7.F,,,,90
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.2.M,0.133,0.052,2.6,15
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.3.M,0,0.008,0,57
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.8.M,,,,2
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.9.M,,,,7
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.4.F,,,,73
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.10.M,0.077,0.05,1.5,39
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.11.M,0.074,0.052,1.4,27
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.12.M,,,,4
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.5.M,0.321,0.389,0.8,28
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.6.M,0.125,0.21,0.6,16
Centre Hospitalier Universitaire Vaudois (CHUV) F.3 OpErations des artËres du bassin et des jambes, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.1.M,0.044,0.039,1.1,252
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.2.M,0.016,0.015,1.1,62
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.3.M,0,0.032,0,18
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.4.M,0.118,0.067,1.7,34
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.5.M,0,0.043,0,44
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.6.M,0.094,0.042,2.3,32
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.7.M,0,0.019,0,27
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.8.F,,,,16
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.9.F,,,,19
Centre Hospitalier Universitaire Vaudois (CHUV) F.4 Amputations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.1.M,0,0.031,0,92
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.2.M,0.054,0.097,0.6,37
Centre Hospitalier Universitaire Vaudois (CHUV) F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.1.F,,,,425
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.4.F,,,,101
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.5.F,,,,13
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.6.F,,,,68
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.7.F,,,,243
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.2.F,,,,94
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.3.F,,,,27
Centre Hospitalier Universitaire Vaudois (CHUV) F.6 Fistule artErio≠veineuse, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.6.1.F,,,,51
Centre Hospitalier Universitaire Vaudois (CHUV) G GynEcologie et obstEtrique, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1 Accouchements, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.F,,,,2'909
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.P,0,0,,0
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.2.P,0.02,0.029,,38
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.3.P,0.165,0.2,,322
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.4.P,0.331,0.331,,963
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.5.P,0.25,0.278,,588
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.6.P,0.218,0.25,,368
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.7.P,0.33,0.356,,220
Centre Hospitalier Universitaire Vaudois (CHUV) G.2 Nouveau≠nEs, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.1.F,,,,117
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.2.F,,,,6
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.3.F,,,,15
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.4.F,,,,35
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.5.F,,,,32
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.6.F,,,,35
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.7.F,,,,46
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.8.F,,,,403
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.9.F,,,,2'835
Centre Hospitalier Universitaire Vaudois (CHUV) G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.1.M,0,0,0,139
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.2.P,0.788,0.802,,108
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.3.P,0.294,0.135,,20
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.4.P,0.412,0.334,,21
Centre Hospitalier Universitaire Vaudois (CHUV) G.4 Tumeurs malignes du sein et des organes gEnitaux fEminins, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.1.F,,,,374
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.2.F,,,,561
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.3.F,,,,67
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.4.M,0.037,0.017,2.2,27
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.5.F,,,,90
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.6.M,0,0.004,0,46
Centre Hospitalier Universitaire Vaudois (CHUV) G.5 Interventions sur le sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.1.F,,,,509
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.2.F,,,,233
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.3.P,0.639,0.761,,149
Centre Hospitalier Universitaire Vaudois (CHUV) H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.1.M,0.022,0.017,1.3,45
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.2.P,0.356,0.323,,16
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.3.M,,,,7
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.4.P,0,0.447,,0
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.5.P,,,,3
Centre Hospitalier Universitaire Vaudois (CHUV) H.2 Calculs rEnaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.1.F,,,,229
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.2.P,0.48,0.477,,110
Centre Hospitalier Universitaire Vaudois (CHUV) H.3 OpErations de la vessie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.1.F,,,,225
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.2.F,,,,230
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.3.F,,,,166
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.4.P,,,,5
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.5.M,0,0.035,0,23
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.6.M,,,,6
Centre Hospitalier Universitaire Vaudois (CHUV) H.4 REsection prostatique transurEtrale (TURP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.M,0,0.002,0,169
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.2.P,,,,5
Centre Hospitalier Universitaire Vaudois (CHUV) H.5 Carcinome de la prostate, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.1.F,,,,86
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.2.M,0,0.001,0,25
"Centre Hospitalier Universitaire Vaudois (CHUV) I Maladies des os, des articulations et du tissu conjonctif", , , , 
"Centre Hospitalier Universitaire Vaudois (CHUV) I.1 Remplacement de líarticulation, endoprothËse", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.8.M,0,0.001,0,184
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.9.M,0.039,0.043,0.9,77
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.10.M,0.053,0.028,1.9,57
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.11.P,,,,2
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.12.M,0,0.005,0,51
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.13.M,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.14.M,0,0.012,0,35
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.15.M,0.005,0.001,10.4,186
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.16.M,0.105,0.054,2,19
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.17.P,,,,3
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.18.M,0,0.002,0,42
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.19.M,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.20.M,0,0.012,0,17
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.21.M,0.045,0.052,0.9,22
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.22.M,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) I.2 Traitements/opErations de la colonne vertEbrale et de la moelle EpiniËre, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.3.F,,,,438
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.4.F,,,,60
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.5.M,,,,5
"Centre Hospitalier Universitaire Vaudois (CHUV) I.2.6.M Raidissement de la colonne vertEbrale ou remplacement de corps vertEbral en cas de traumatisme (rEparations complexes et OP de la moelle EpiniËre incluses), mortalitE",0,0,,10
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.7.M,0,0.002,0,88
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.8.M,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.9.M,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.10.M,,,,-
"Centre Hospitalier Universitaire Vaudois (CHUV) I.2.11.M Discectomie (sans tumeur, traumatisme, OP complexe de la colonne vertEbrale), mortalitE",0,0.001,0,137
"Centre Hospitalier Universitaire Vaudois (CHUV) I.2.12.M DEcompression de la colonne vertEbrale sans autres interventions ‡ la colonne vertEbrale, mortalitE",0.021,0.001,16.1,47
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.13.M,0,0.003,0,28
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.14.M,0.023,0.013,1.9,128
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.15.P,,,,2
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.16.F,,,,49
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.17.F,,,,354
Centre Hospitalier Universitaire Vaudois (CHUV) I.3 Fractures mEtaphysaires de la hanche, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.1.M,0.042,0.043,1,212
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.2.M,0,0.001,0,13
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.3.M,0,0.01,0,30
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.4.M,0,0.029,0,31
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.5.M,0.108,0.046,2.4,37
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.6.M,0.043,0.059,0.7,46
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.7.M,0.055,0.063,0.9,55
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.8.M,0.04,0.036,1.1,223
"Centre Hospitalier Universitaire Vaudois (CHUV) I.4 Tumeurs malignes des os, des articulations et du tissu conjonctif", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.4.1.F,,,,243
"Centre Hospitalier Universitaire Vaudois (CHUV) J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.1.M,0.188,0.223,0.8,1'001
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.4.M,0.191,0.222,0.9,727
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.2.S,199.1,,,1'001
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.3.P,0.446,0.432,,121
Centre Hospitalier Universitaire Vaudois (CHUV) J.2 SepticEmie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.1.M,0.28,0.228,1.2,289
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.2.M,0.308,0.241,1.3,260
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.3.M,0.034,0.069,0.5,29
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.4.M,0.151,0.113,1.3,674
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.5.M,0.257,0.358,0.7,261
Centre Hospitalier Universitaire Vaudois (CHUV) K Affections de la peau, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) K.1 Affections de la peau, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) K.1.1.F,,,,68
Centre Hospitalier Universitaire Vaudois (CHUV) K.1.2.F,,,,70
Centre Hospitalier Universitaire Vaudois (CHUV) K.1.3.F,,,,8
Centre Hospitalier Universitaire Vaudois (CHUV) L Transplantations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.1 Transplantations cardiaques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.1.1.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV) L.1.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.1.3.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV) L.2 Transplantations pulmonaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.2.1.F,,,,17
Centre Hospitalier Universitaire Vaudois (CHUV) L.2.2.F,,,,17
Centre Hospitalier Universitaire Vaudois (CHUV) L.3 Transplantations hEpatiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.1.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.3.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.4.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.4 Transplantations du pancrEas, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.4.1.F,,,,1
Centre Hospitalier Universitaire Vaudois (CHUV) L.5 Transplantations rEnales, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.1.F,,,,52
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.2.F,,,,12
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.3.F,,,,33
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.4.F,,,,4
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.5.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.6 Transplantations/transfusions de cellules souches, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.1.F,,,,70
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.3.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.4.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.5.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.6.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.7.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) Z Informations supplEmentaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) Z.1 DurEe de sEjour, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.12.X,7.7,,,622
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.15.X,11.9,,,570
Centre Hospitalier Universitaire Vaudois (CHUV) E.1.1.X,4.5,,,226
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.1.X,4.9,,,212
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.5.X,8,,,46
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.1.X,3.8,,,139
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.X,6,,,169
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.23.X,8.3,,,184
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.24.X,10,,,186
Centre Hospitalier Universitaire Vaudois (CHUV) Z.1.1.X,4,,,91
Institution Indikator,beobachtete Rate 2015,erwartete Rate 2015,SMR 2015,Fallzahl 2015
Inselspital Bern A Erkrankungen des Herzens, , , , 
Inselspital Bern A.1 Herzinfarkt, , , , 
Inselspital Bern A.1.1.M,0.061,0.043,1.4,1'057
Inselspital Bern A.1.2.M,0.059,0.01,5.7,51
Inselspital Bern A.1.3.M,0.029,0.018,1.7,407
Inselspital Bern A.1.4.M,0.066,0.051,1.3,529
Inselspital Bern A.1.5.M,0.214,0.157,1.4,70
Inselspital Bern A.1.6.P,0.959,0.629,,1'014
Inselspital Bern A.1.7.M,0.107,0.06,1.8,338
Inselspital Bern A.1.8.M,0.055,0.032,1.7,527
Inselspital Bern A.1.9.P,0.02,0.019,,21
Inselspital Bern A.1.10.M,0.08,0.058,1.4,485
Inselspital Bern A.1.11.M,0.027,0.027,1,550
Inselspital Bern A.2 Herzinsuffizienz, , , , 
Inselspital Bern A.2.1.M,0.075,0.064,1.2,387
Inselspital Bern A.2.2.M,0.083,0.041,2,12
Inselspital Bern A.2.3.M,0.059,0.033,1.8,102
Inselspital Bern A.2.4.M,0.064,0.065,1,218
Inselspital Bern A.2.5.M,0.145,0.117,1.2,55
Inselspital Bern A.2.6.P,0.588,0.552,,107
Inselspital Bern A.3 Herzkatheter, , , , 
Inselspital Bern A.3.1.F,,,,3'891
Inselspital Bern A.3.2.M,0.038,0.028,1.4,866
Inselspital Bern A.3.4.M,0.012,0.013,0.9,1'281
Inselspital Bern A.3.7.M,0.01,0.012,0.8,1'095
Inselspital Bern A.3.5.M,0.014,0.01,1.4,1'024
Inselspital Bern A.3.5.P,0.442,0.385,,1'024
Inselspital Bern A.3.8.M,0.014,0.007,2,916
Inselspital Bern A.3.6.F,,,,52
Inselspital Bern A.4 Herzrhythmusstˆrungen, , , , 
Inselspital Bern A.4.1.F,,,,721
Inselspital Bern A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Inselspital Bern A.5.1.F,,,,429
Inselspital Bern A.5.2.F,,,,140
Inselspital Bern A.6 Ablative Therapie, , , , 
Inselspital Bern A.6.1.F,,,,341
Inselspital Bern A.6.2.F,,,,49
Inselspital Bern A.7 Operationen am Herzen, , , , 
Inselspital Bern A.7.1.F,,,,1'640
Inselspital Bern A.7.2.F,,,,925
Inselspital Bern A.7.3.F,,,,551
Inselspital Bern A.7.4.F,,,,664
Inselspital Bern A.7.5.F,,,,429
Inselspital Bern A.7.6.F,,,,108
Inselspital Bern A.7.7.M,0,0.019,0,109
Inselspital Bern A.7.19.M,,,,5
Inselspital Bern A.7.20.M,0,0.019,0,104
Inselspital Bern A.7.8.M,0.018,0.026,0.7,280
Inselspital Bern A.7.9.M,0.015,0.026,0.6,260
Inselspital Bern A.7.10.M,0.048,0.038,1.2,21
Inselspital Bern A.7.23.M,0.064,0.038,1.7,47
Inselspital Bern A.7.11.M,0.035,0.034,1,86
Inselspital Bern A.7.12.M,0.019,0.013,1.4,214
Inselspital Bern A.7.13.M,0,0.013,0,11
Inselspital Bern A.7.14.M,0,0.009,0,39
Inselspital Bern A.7.15.M,0,0.009,0,85
Inselspital Bern A.7.16.M,0.029,0.014,2.1,69
Inselspital Bern A.7.17.M,0.2,0.058,3.4,10
Inselspital Bern A.7.18.P,0.056,0.089,,12
Inselspital Bern A.7.21.P,0,0.001,,0
Inselspital Bern A.7.22.P,,,,1
"Inselspital Bern B Erkrankungen des Nervensystems, Schlaganfall (Stroke)", , , , 
Inselspital Bern B.1 Schlaganfall, , , , 
Inselspital Bern B.1.1.M,0.088,0.08,1.1,1'485
Inselspital Bern B.1.2.M,0.064,0.038,1.7,110
Inselspital Bern B.1.3.M,0.063,0.041,1.5,447
Inselspital Bern B.1.4.M,0.096,0.087,1.1,729
Inselspital Bern B.1.5.M,0.126,0.166,0.8,199
Inselspital Bern B.1.6.P,0.436,0.357,,648
Inselspital Bern B.1.7.M,0.055,0.054,1,1'158
Inselspital Bern B.1.8.M,0.051,0.056,0.9,862
Inselspital Bern B.1.13.M,0.068,0.052,1.3,296
Inselspital Bern B.1.9.M,0.099,0.096,1,182
Inselspital Bern B.1.9.P,0.157,0.097,,182
Inselspital Bern B.1.14.M,0.1,0.227,0.4,110
Inselspital Bern B.1.14.P,0.095,0.082,,110
Inselspital Bern B.1.10.M,0.234,0.222,1.1,201
Inselspital Bern B.1.11.M,0.156,0.131,1.2,122
Inselspital Bern B.1.12.M,,,,4
Inselspital Bern B.1.12.P,,,,4
Inselspital Bern B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Inselspital Bern B.2.1.M,0,0.001,0,232
Inselspital Bern B.2.2.P,0.151,0.269,,35
Inselspital Bern B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Inselspital Bern B.3.1.F,,,,209
Inselspital Bern B.3.2.M,0.01,0.012,0.8,101
Inselspital Bern B.4 Epilepsie, , , , 
Inselspital Bern B.4.1.F,,,,321
Inselspital Bern B.4.2.F,,,,82
Inselspital Bern B.5 Multiple Sklerose, , , , 
Inselspital Bern B.5.1.F,,,,61
Inselspital Bern C Geriatrische Fr¸hrehablitation, , , , 
Inselspital Bern C.1 Geriatrische Fr¸hrehabilitation, , , , 
Inselspital Bern C.1.1.F,,,,0
Inselspital Bern C.1.2.P,,,,0
Inselspital Bern C.1.3.S,,,,0
Inselspital Bern D Erkrankungen der Lunge, , , , 
Inselspital Bern D.1 Lungenentz¸ndung (Pneumonie), , , , 
Inselspital Bern D.1.1.M,0.032,0.026,1.2,496
Inselspital Bern D.1.2.M,0.005,0.002,3.6,185
Inselspital Bern D.1.3.M,0,0.007,0,39
Inselspital Bern D.1.4.M,0.027,0.023,1.1,112
Inselspital Bern D.1.5.M,0.056,0.05,1.1,125
Inselspital Bern D.1.6.M,0.143,0.098,1.5,35
Inselspital Bern D.1.7.M,0,0.001,0,143
Inselspital Bern D.1.8.M,0.025,0.03,0.8,203
Inselspital Bern D.1.9.M,0,0.005,0,32
Inselspital Bern D.1.10.M,0,0.009,0,69
Inselspital Bern D.1.11.M,0.026,0.038,0.7,77
Inselspital Bern D.1.12.M,0.12,0.095,1.3,25
Inselspital Bern D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Inselspital Bern D.2.1.M,0.031,0.032,0.9,131
Inselspital Bern D.2.2.M,0.021,0.058,0.4,48
Inselspital Bern D.2.3.M,0,0.022,0,25
Inselspital Bern D.2.4.M,0,0.006,0,22
Inselspital Bern D.2.5.M,,,,4
Inselspital Bern D.2.6.M,0.094,0.038,2.5,32
Inselspital Bern D.2.6.P,0.244,0.241,,32
Inselspital Bern D.3 Lungenkrebs, , , , 
Inselspital Bern D.3.1.F,,,,410
Inselspital Bern D.4 Operationen an der Lunge, , , , 
Inselspital Bern D.4.1.M,0.008,0.02,0.4,245
Inselspital Bern D.4.2.M,0.048,0.061,0.8,21
Inselspital Bern D.4.2.P,0.174,0.066,,21
Inselspital Bern D.4.3.M,0.01,0.012,0.8,100
Inselspital Bern D.4.4.P,,,,5
