hospital_indicator,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013
Centre Hospitalier Universitaire Vaudois (CHUV) F.4 Amputations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.1.M,0.027,0.033,0.8,74
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.2.M,0.05,0.12,0.4,40
Centre Hospitalier Universitaire Vaudois (CHUV) F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.1.F,,,,403
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.2.F,,,,77
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.3.F,,,,23
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.4.F,,,,84
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.5.F,,,,12
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.6.F,,,,62
Centre Hospitalier Universitaire Vaudois (CHUV) F.5.7.F,,,,245
Centre Hospitalier Universitaire Vaudois (CHUV) G GynEcologie et obstEtrique, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1 Accouchements, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.F,,,,2'853
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.P,,,,1
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.2.P,0.031,0.03,,61
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.3.P,0.217,0.229,,424
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.4.P,0.316,0.33,,902
Centre Hospitalier Universitaire Vaudois (CHUV) G.2 Nouveau≠nEs, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.1.F,,,,130
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.2.F,,,,9
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.3.F,,,,17
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.4.F,,,,39
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.5.F,,,,36
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.6.F,,,,38
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.7.F,,,,38
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.8.F,,,,372
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.9.F,,,,2'756
Centre Hospitalier Universitaire Vaudois (CHUV) G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.1.M,0,0.001,0,132
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.2.P,0.75,0.758,,96
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.3.P,,,,8
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.4.P,0.382,0.306,,21
Centre Hospitalier Universitaire Vaudois (CHUV) G.4 Cancer du sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.1.F,,,,569
Centre Hospitalier Universitaire Vaudois (CHUV) G.5 Interventions sur le sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.1.F,,,,510
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.2.F,,,,237
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.3.P,0.591,0.736,,140
Centre Hospitalier Universitaire Vaudois (CHUV) H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.1.M,0.018,0.015,1.2,56
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.2.P,0.232,0.24,,13
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.3.M,,,,8
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.4.P,0,0.393,,0
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.5.P,,,,6
Centre Hospitalier Universitaire Vaudois (CHUV) H.2 Calculs rEnaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.1.F,,,,259
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.2.P,0.432,0.481,,112
Centre Hospitalier Universitaire Vaudois (CHUV) H.3 OpErations de la vessie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.1.F,,,,215
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.2.F,,,,220
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.3.F,,,,164
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.4.P,,,,5
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.5.M,0.091,0.063,1.5,22
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.6.M,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) H.4 REsection prostatique transurEtrale (TURP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.M,0,0.002,0,127
Centre Hospitalier Universitaire Vaudois (CHUV) H.5 Carcinome de la prostate, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.1.F,,,,236
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.2.M,0,0.001,0,11
Centre Hospitalier Universitaire Vaudois (CHUV) I Affections orthopEdiques et traumatologiques, , , , 
"Centre Hospitalier Universitaire Vaudois (CHUV) I.1 Remplacement de líarticulation, endoprothËse", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.1.M,0,0.004,0,256
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.2.M,0.01,0.012,0.9,98
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.3.M,0,0.001,0,234
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.4.M,0.027,0.005,5.8,37
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.5.M,,,,9
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.6.M,0,0,,18
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.7.M,0.011,0.03,0.4,188
Centre Hospitalier Universitaire Vaudois (CHUV) I.2 OpErations de la colonne vertEbrale, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.1.F,,,,542
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.2.M,0,0,0,188
Centre Hospitalier Universitaire Vaudois (CHUV) I.3 Fractures mEtaphysaires de la hanche, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.1.M,0.029,0.045,0.6,206
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.2.M,0,0.003,0,20
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.3.M,0,0.013,0,28
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.4.M,0,0.017,0,31
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.5.M,0,0.043,0,48
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.6.M,0.061,0.052,1.2,33
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.7.M,0.087,0.099,0.9,46
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.8.M,0.049,0.036,1.3,206
"Centre Hospitalier Universitaire Vaudois (CHUV) J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.1.M,0.174,0.237,0.7,1'456
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.2.S,204.1,,,1'456
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.3.P,0.401,0.433,,156
Centre Hospitalier Universitaire Vaudois (CHUV) J.2 Etats septiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.1.M,0.19,0.134,1.4,348
Centre Hospitalier Universitaire Vaudois (CHUV) K Affections de la peau, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) K.1 Affections de la peau, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) K.1.1.F,,,,114
Centre Hospitalier Universitaire Vaudois (CHUV) K.1.2.F,,,,71
Centre Hospitalier Universitaire Vaudois (CHUV) K.1.3.F,,,,14
Centre Hospitalier Universitaire Vaudois (CHUV) L Transplantations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.1 Transplantations cardiaques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.1.1.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV) L.1.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.1.3.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV) L.2 Transplantations pulmonaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.2.1.F,,,,19
Centre Hospitalier Universitaire Vaudois (CHUV) L.2.2.F,,,,19
Centre Hospitalier Universitaire Vaudois (CHUV) L.3 Transplantations hEpatiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.1.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.3.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.3.4.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.4 Transplantations du pancrEas, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.4.1.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.5 Transplantations rEnales, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.1.F,,,,39
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.2.F,,,,21
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.3.F,,,,17
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.4.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.5.5.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) L.6 Transplantations/transfusions de cellules souches, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.1.F,,,,59
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.2.F,,,,58
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.3.F,,,,57
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.4.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.5.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.6.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) L.6.7.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV) Z Informations supplEmentaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) Z.1 DurEe de sEjour, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.1.X,7.6,,,700
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.7.X,13.8,,,576
Centre Hospitalier Universitaire Vaudois (CHUV) E.1.1.X,4,,,221
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.1.X,4.3,,,201
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.1.X,9.7,,,52
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.1.X,3.5,,,132
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.X,4.7,,,127
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.1.X,9.2,,,256
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.3.X,11.3,,,234
Centre Hospitalier Universitaire Vaudois (CHUV) Z.1.1.X,4.6,,,79
Institution Indikator,beobachtete Rate 2013,erwartete Rate 2013,SMR 2013,Fallzahl 2013
Inselspital Bern A Erkrankungen des Herzens, , , , 
Inselspital Bern A.1 Herzinfarkt, , , , 
Inselspital Bern A.1.1.M,0.043,0.051,0.8,1'081
Inselspital Bern A.1.2.M,0,0.009,0,47
Inselspital Bern A.1.3.M,0.04,0.022,1.8,402
Inselspital Bern A.1.4.M,0.04,0.06,0.7,551
Inselspital Bern A.1.5.M,0.111,0.159,0.7,81
Inselspital Bern A.1.6.P,0.975,0.614,,1'054
Inselspital Bern A.1.7.M,0.061,0.062,1,312
Inselspital Bern A.1.8.M,0.046,0.041,1.1,615
Inselspital Bern A.1.9.P,0.023,0.023,,25
Inselspital Bern A.1.10.M,0.057,0.064,0.9,489
Inselspital Bern A.1.11.M,0.027,0.035,0.8,566
Inselspital Bern A.2 Herzinsuffizienz, , , , 
Inselspital Bern A.2.1.M,0.042,0.067,0.6,335
Inselspital Bern A.2.2.M,0.062,0.018,3.4,16
Inselspital Bern A.2.3.M,0.085,0.035,2.4,71
Inselspital Bern A.2.4.M,0.022,0.064,0.3,185
Inselspital Bern A.2.5.M,0.048,0.125,0.4,63
Inselspital Bern A.2.6.P,0.557,0.527,,107
Inselspital Bern A.3 Herzkatheter, , , , 
Inselspital Bern A.3.1.F,,,,3'560
Inselspital Bern A.3.2.M,0.037,0.037,1,896
Inselspital Bern A.3.4.M,0.025,0.014,1.8,1'082
Inselspital Bern A.3.5.M,0.015,0.012,1.2,884
Inselspital Bern A.3.5.P,0.443,0.385,,884
Inselspital Bern A.3.6.F,,,,37
Inselspital Bern A.4 Herzrhythmusstˆrungen, , , , 
Inselspital Bern A.4.1.F,,,,564
Inselspital Bern A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Inselspital Bern A.5.1.F,,,,347
Inselspital Bern A.5.2.F,,,,133
Inselspital Bern A.6 Ablative Therapie, , , , 
Inselspital Bern A.6.1.F,,,,262
Inselspital Bern A.6.2.F,,,,71
Inselspital Bern A.7 Operationen am Herzen, , , , 
Inselspital Bern A.7.1.F,,,,1'548
Inselspital Bern A.7.2.F,,,,861
Inselspital Bern A.7.3.F,,,,654
Inselspital Bern A.7.4.F,,,,566
Inselspital Bern A.7.5.F,,,,453
Inselspital Bern A.7.6.F,,,,90
Inselspital Bern A.7.7.M,0,0.016,0,148
Inselspital Bern A.7.8.M,0.044,0.055,0.8,206
Inselspital Bern A.7.9.M,0.034,0.04,0.9,177
Inselspital Bern A.7.10.M,0.103,0.154,0.7,29
Inselspital Bern A.7.11.M,0.056,0.042,1.3,107
Inselspital Bern A.7.12.M,0.004,0.012,0.3,263
Inselspital Bern A.7.13.M,0,0,,13
Inselspital Bern A.7.14.M,0,0.003,0,54
Inselspital Bern A.7.15.M,0,0.012,0,96
Inselspital Bern A.7.16.M,0,0.019,0,81
Inselspital Bern A.7.17.M,0.053,0.012,4.3,19
Inselspital Bern A.7.18.P,0.057,0.109,,15
Inselspital Bern A.7.19.M,,,,1
Inselspital Bern A.7.20.M,0,0.014,0,147
Inselspital Bern A.7.21.P,,,,1
Inselspital Bern A.7.22.P,,,,-
Inselspital Bern B.1 Schlaganfall, , , , 
Inselspital Bern B.1.1.M,0.122,0.088,1.4,1'125
Inselspital Bern B.1.2.M,0.072,0.029,2.5,83
Inselspital Bern B.1.3.M,0.071,0.053,1.4,364
Inselspital Bern B.1.4.M,0.137,0.094,1.4,542
Inselspital Bern B.1.5.M,0.228,0.198,1.2,136
Inselspital Bern B.1.6.P,0.265,0.241,,298
Inselspital Bern B.1.7.M,0.063,0.058,1.1,814
Inselspital Bern B.1.8.M,0.055,0.062,0.9,581
Inselspital Bern B.1.9.M,0.074,0.092,0.8,136
Inselspital Bern B.1.9.P,0.167,0.087,,136
Inselspital Bern B.1.10.M,0.29,0.231,1.3,200
Inselspital Bern B.1.11.M,0.25,0.159,1.6,104
Inselspital Bern B.1.12.M,,,,7
Inselspital Bern B.1.12.P,,,,7
Inselspital Bern B.1.13.M,0.082,0.059,1.4,233
Inselspital Bern B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Inselspital Bern B.2.1.M,0,0.003,0,194
Inselspital Bern B.2.2.P,0.129,0.138,,25
Inselspital Bern C Geriatrische Fr¸hrehablitation, , , , 
Inselspital Bern C.1 Geriatrische Fr¸hrehabilitation, , , , 
Inselspital Bern C.1.1.F,,,,0
Inselspital Bern C.1.2.P,,,,0
Inselspital Bern C.1.3.S,,,,0
Inselspital Bern D Erkrankungen der Lunge, , , , 
Inselspital Bern D.1 Lungenentz¸ndung (Pneumonie), , , , 
Inselspital Bern D.1.1.M,0.045,0.027,1.7,396
Inselspital Bern D.1.2.M,0.007,0.003,2.2,141
Inselspital Bern D.1.3.M,0.069,0.008,8.5,29
Inselspital Bern D.1.4.M,0.085,0.029,2.9,82
Inselspital Bern D.1.5.M,0.055,0.05,1.1,128
Inselspital Bern D.1.6.M,0.062,0.086,0.7,16
Inselspital Bern D.1.7.M,0.009,0.003,2.8,109
Inselspital Bern D.1.8.M,0.037,0.028,1.3,162
Inselspital Bern D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Inselspital Bern D.2.1.M,0.03,0.036,0.8,101
Inselspital Bern D.2.2.M,0.024,0.053,0.5,41
Inselspital Bern D.2.3.M,0.04,0.028,1.4,25
Inselspital Bern D.2.4.M,0,0.018,0,13
Inselspital Bern D.2.5.M,,,,5
Inselspital Bern D.2.6.M,0.059,0.038,1.5,17
Inselspital Bern D.2.6.P,0.168,0.267,,17
Inselspital Bern D.3 Lungenkrebs, , , , 
Inselspital Bern D.3.1.F,,,,518
Inselspital Bern D.4 Operationen an der Lunge, , , , 
Inselspital Bern D.4.1.M,0.033,0.027,1.2,212
Inselspital Bern D.4.2.M,0,0.042,0,10
Inselspital Bern D.4.2.P,0.125,0.066,,10
Inselspital Bern D.4.3.M,0.043,0.026,1.6,70
Inselspital Bern D.4.4.P,,,,3
Inselspital Bern D.4.5.M,0.055,0.049,1.1,55
Inselspital Bern E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Inselspital Bern E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Inselspital Bern E.1.1.M,0,0.001,0,92
Inselspital Bern E.1.2.P,0.913,0.952,,84
Inselspital Bern E.2 Hernienoperationen, , , , 
Inselspital Bern E.2.1.M,0,0.001,0,165
Inselspital Bern E.2.2.M,0,0.027,0,14
Inselspital Bern E.2.3.P,,,,1
Inselspital Bern E.2.4.P,0.845,0.926,,60
Inselspital Bern E.3 Eingriffe an der Schilddr¸se, , , , 
Inselspital Bern E.3.1.F,,,,159
Inselspital Bern E.3.2.P,,,,6
Inselspital Bern E.3.3.F,,,,140
Inselspital Bern E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
Inselspital Bern E.4.1.M,0.078,0.04,2,206
Inselspital Bern E.4.2.M,0.065,0.024,2.7,31
Inselspital Bern E.4.3.M,0.1,0.054,1.9,10
Inselspital Bern E.4.4.M,0.125,0.027,4.6,24
Inselspital Bern E.4.5.M,,,,6
Inselspital Bern E.4.6.M,0.05,0.065,0.8,20
Inselspital Bern E.4.7.M,0.235,0.359,0.7,17
Inselspital Bern E.4.8.F,,,,86
Inselspital Bern E.4.11.F,,,,281
Inselspital Bern E.4.12.F,,,,205
Inselspital Bern E.4.13.M,0,0.014,0,12
Inselspital Bern E.4.14.P,,,,4
Inselspital Bern E.5 Operationen am Magen, , , , 
Inselspital Bern E.5.1.F,,,,128
Inselspital Bern E.5.2.M,0,0.036,0,12
Inselspital Bern E.5.3.M,0.045,0.096,0.5,22
Inselspital Bern E.5.4.F,,,,112
Inselspital Bern E.5.5.M,0.041,0.035,1.2,49
Inselspital Bern E.6 Operationen am ÷sophagus, , , , 
Inselspital Bern E.6.1.M,0.034,0.065,0.5,29
Inselspital Bern E.7 Operationen am Pankreas, , , , 
Inselspital Bern E.7.1.M,0.077,0.07,1.1,78
Inselspital Bern F Gef‰sserkrankungen, , , , 
Inselspital Bern F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Inselspital Bern F.1.1.M,0.01,0.004,2.5,96
Inselspital Bern F.1.2.M,0.014,0.048,0.3,74
Inselspital Bern F.1.3.F,,,,15
Inselspital Bern F.1.4.F,,,,111
Inselspital Bern F.2 Erweiterung der Aorta (Aortenaneurysma), , , , 
Inselspital Bern F.2.1.F,,,,328
Inselspital Bern F.2.1.F,,,,328
Inselspital Bern F.2.2.M,0.02,0.037,0.6,49
Inselspital Bern F.2.3.M,0.032,0.041,0.8,31
Inselspital Bern F.2.4.F,,,,198
Inselspital Bern F.2.5.M,0.204,0.329,0.6,49
Inselspital Bern F.3 Operationen an Becken≠/Beinarterien, , , , 
Inselspital Bern F.3.1.F,,,,168
Inselspital Bern F.3.2.M,0,0.005,0,21
Inselspital Bern F.3.3.M,,,,9
Inselspital Bern F.3.4.M,,,,4
Inselspital Bern F.3.5.M,0.051,0.055,0.9,59
Inselspital Bern F.3.6.M,0.182,0.029,6.2,11
Inselspital Bern F.3.7.M,0,0.003,0,15
Inselspital Bern F.3.8.F,,,,29
Inselspital Bern F.3.9.F,,,,20
Inselspital Bern F.4 Amputationen, , , , 
Inselspital Bern F.4.1.M,0.019,0.025,0.7,53
Inselspital Bern F.4.2.M,0.2,0.133,1.5,35
Inselspital Bern F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Inselspital Bern F.5.1.F,,,,814
Inselspital Bern F.5.2.F,,,,40
Inselspital Bern F.5.3.F,,,,15
Inselspital Bern F.5.4.F,,,,238
Inselspital Bern F.5.5.F,,,,36
Inselspital Bern F.5.6.F,,,,110
Inselspital Bern F.5.7.F,,,,430
Inselspital Bern G Geburtshilfe und Frauenheilkunde, , , , 
Inselspital Bern G.1 Geburten, , , , 
Inselspital Bern G.1.1.F,,,,1'444
Inselspital Bern G.1.1.P,0,0,,0
Inselspital Bern G.1.2.P,0.039,0.03,,33
Inselspital Bern G.1.3.P,0.185,0.229,,158
Inselspital Bern G.1.4.P,0.409,0.33,,591
Inselspital Bern G.2 Neugeborene, , , , 
Inselspital Bern G.2.1.F,,,,88
Inselspital Bern G.2.2.F,,,,0
Inselspital Bern G.2.3.F,,,,7
Inselspital Bern G.2.4.F,,,,19
Inselspital Bern G.2.5.F,,,,36
Inselspital Bern G.2.6.F,,,,26
Inselspital Bern G.2.7.F,,,,45
Inselspital Bern G.2.8.F,,,,327
Inselspital Bern G.2.9.F,,,,1'551
Inselspital Bern G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Inselspital Bern G.3.1.M,0,0,0,139
Inselspital Bern G.3.2.P,0.883,0.758,,121
Inselspital Bern G.3.3.P,,,,6
Inselspital Bern G.3.4.P,0.452,0.306,,19
Inselspital Bern G.4 Brustkrebs, , , , 
Inselspital Bern G.4.1.F,,,,358
Inselspital Bern G.5 Eingriffe an der Brust, , , , 
Inselspital Bern G.5.1.F,,,,197
Inselspital Bern G.5.2.F,,,,116
Inselspital Bern G.5.3.P,0.672,0.736,,78
Inselspital Bern H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Inselspital Bern H.1 Entfernung der Niere (Nephrektomie), , , , 
Inselspital Bern H.1.1.M,0,0.012,0,46
Inselspital Bern H.1.2.P,,,,5
Inselspital Bern H.1.3.M,0,0.004,0,36
Inselspital Bern H.1.4.P,0.361,0.393,,13
Inselspital Bern H.1.5.P,0.612,0.391,,30
Inselspital Bern H.2 Nierensteine, , , , 
Inselspital Bern H.2.1.F,,,,613
Inselspital Bern H.2.2.P,0.726,0.481,,445
Inselspital Bern H.3 Eingriffe an der Harnblase, , , , 
Inselspital Bern H.3.1.F,,,,294
Inselspital Bern H.3.2.F,,,,149
Inselspital Bern H.3.3.F,,,,109
Inselspital Bern H.3.4.P,0.193,0.122,,21
Inselspital Bern H.3.5.M,0.042,0.05,0.8,71
Inselspital Bern H.3.6.M,0,0,,16
Inselspital Bern H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Inselspital Bern H.4.1.M,0.008,0.002,5.2,125
Inselspital Bern H.5 Prostatakarzinom, , , , 
Inselspital Bern H.5.1.F,,,,340
Inselspital Bern H.5.2.M,0,0.001,0,36
Inselspital Bern I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Inselspital Bern I.1 Gelenkersatz, Endoprothese", , , , 
Inselspital Bern I.1.1.M,0.016,0.002,8.2,126
Inselspital Bern I.1.2.M,0.054,0.007,7.3,37
Inselspital Bern I.1.3.M,0,0.001,0,73
Inselspital Bern I.1.4.M,,,,7
Inselspital Bern I.1.5.M,,,,8
Inselspital Bern I.1.6.M,0,0,,16
Inselspital Bern I.1.7.M,0.022,0.02,1.1,90
Inselspital Bern I.2 Operationen an der Wirbels‰ule, , , , 
Inselspital Bern I.2.1.F,,,,975
Inselspital Bern I.2.2.M,0.004,0,10.6,249
Inselspital Bern I.3 H¸ftgelenknahe Frakturen, , , , 
Inselspital Bern I.3.1.M,0.038,0.023,1.7,53
Inselspital Bern I.3.2.M,0,0.005,0,15
Inselspital Bern I.3.3.M,0.091,0.011,8.1,11
Inselspital Bern I.3.4.M,0.083,0.021,4,12
Inselspital Bern I.3.5.M,,,,5
Inselspital Bern I.3.6.M,,,,9
Inselspital Bern I.3.7.M,,,,1
Inselspital Bern I.3.8.M,0,0.026,0,35
"Inselspital Bern J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Inselspital Bern J.1 Beatmung, , , , 
Inselspital Bern J.1.1.M,0.256,0.236,1.1,1'080
Inselspital Bern J.1.2.S,120.1,,,1'080
Inselspital Bern J.1.3.P,0.434,0.433,,111
Inselspital Bern J.2 Sepsis, , , , 
Inselspital Bern J.2.1.M,0.11,0.109,1,502
Inselspital Bern K Hautkrankheiten, , , , 
Inselspital Bern K.1 Hautkrankheiten, , , , 
Inselspital Bern K.1.1.F,,,,166
Inselspital Bern K.1.2.F,,,,165
Inselspital Bern K.1.3.F,,,,36
Inselspital Bern L Transplantationen, , , , 
Inselspital Bern L.1 Herztransplantationen, , , , 
Inselspital Bern L.1.1.F,,,,11
Inselspital Bern L.1.2.F,,,,0
Inselspital Bern L.1.3.F,,,,11
Inselspital Bern L.2 Lungentransplantationen, , , , 
Inselspital Bern L.2.1.F,,,,0
Inselspital Bern L.2.2.F,,,,0
Inselspital Bern L.3 Lebertransplantationen, , , , 
Inselspital Bern L.3.1.F,,,,28
Inselspital Bern L.3.2.F,,,,27
Inselspital Bern L.3.3.F,,,,1
Inselspital Bern L.3.4.F,,,,0
Inselspital Bern L.4 Pankreastransplantationen, , , , 
Inselspital Bern L.4.1.F,,,,0
Inselspital Bern L.5 Nierentransplantationen, , , , 
Inselspital Bern L.5.1.F,,,,38
Inselspital Bern L.5.2.F,,,,13
Inselspital Bern L.5.3.F,,,,15
Inselspital Bern L.5.4.F,,,,8
Inselspital Bern L.5.5.F,,,,0
Inselspital Bern L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Inselspital Bern L.6.1.F,,,,117
Inselspital Bern L.6.2.F,,,,117
Inselspital Bern L.6.3.F,,,,117
Inselspital Bern L.6.4.F,,,,...
Inselspital Bern L.6.5.F,,,,...
Inselspital Bern L.6.6.F,,,,-
Inselspital Bern L.6.7.F,,,,-
Inselspital Bern Z Zusatzinformationen, , , , 
Inselspital Bern Z.1 Aufenthaltsdauer, , , , 
Inselspital Bern A.1.1.X,5,,,1'081
Inselspital Bern B.1.7.X,8.8,,,814
Inselspital Bern E.1.1.X,4.3,,,92
Inselspital Bern E.2.1.X,3.4,,,165
Inselspital Bern F.1.1.X,7.3,,,96
Inselspital Bern G.3.1.X,5.2,,,139
Inselspital Bern H.4.1.X,5,,,125
Inselspital Bern I.1.1.X,10.9,,,126
Inselspital Bern I.1.3.X,10.1,,,73
Inselspital Bern Z.1.1.X,3.4,,,114
Institution Indikator,beobachtete Rate 2013,erwartete Rate 2013,SMR 2013,Fallzahl 2013
Universitätsspital Zürich A Erkrankungen des Herzens, , , , 
Universitätsspital Zürich A.1 Herzinfarkt, , , , 
Universitätsspital Zürich A.1.1.M,0.078,0.051,1.5,626
Universitätsspital Zürich A.1.2.M,0,0.007,0,34
