hospital_indicator,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018
Insel Gruppe AG (universit‰r) D Erkrankungen der Lunge, , , , 
Insel Gruppe AG (universit‰r) D.1 Lungenentz¸ndung (Pneumonie), , , , 
Insel Gruppe AG (universit‰r) D.1.1.M,0.026,0.032,0.8,624
Insel Gruppe AG (universit‰r) D.1.2.M,0,0.005,0,186
Insel Gruppe AG (universit‰r) D.1.3.M,0,0.004,0,51
Insel Gruppe AG (universit‰r) D.1.4.M,0.054,0.023,2.3,112
Insel Gruppe AG (universit‰r) D.1.5.M,0.027,0.048,0.6,224
Insel Gruppe AG (universit‰r) D.1.6.M,0.078,0.104,0.8,51
Insel Gruppe AG (universit‰r) D.1.7.M,0,0.002,0,153
Insel Gruppe AG (universit‰r) D.1.8.M,0.025,0.028,0.9,281
Insel Gruppe AG (universit‰r) D.1.9.M,0,0.001,0,36
Insel Gruppe AG (universit‰r) D.1.10.M,0.028,0.009,3,72
Insel Gruppe AG (universit‰r) D.1.11.M,0.029,0.029,1,136
Insel Gruppe AG (universit‰r) D.1.12.M,0.027,0.088,0.3,37
Insel Gruppe AG (universit‰r) D.1.13.M,0.1,0.144,0.7,50
Insel Gruppe AG (universit‰r) D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Insel Gruppe AG (universit‰r) D.2.1.M,0.031,0.03,1.1,159
Insel Gruppe AG (universit‰r) D.2.2.M,0,0.045,0,49
Insel Gruppe AG (universit‰r) D.2.3.M,0.026,0.023,1.1,38
Insel Gruppe AG (universit‰r) D.2.4.M,0.034,0.015,2.2,29
Insel Gruppe AG (universit‰r) D.2.5.M,,,,3
Insel Gruppe AG (universit‰r) D.2.6.M,0.075,0.028,2.6,40
Insel Gruppe AG (universit‰r) D.2.6.P,0.252,0.205,,40
Insel Gruppe AG (universit‰r) D.3 Lungenkrebs, , , , 
Insel Gruppe AG (universit‰r) D.3.1.F,,,,422
Insel Gruppe AG (universit‰r) D.4 Operationen an der Lunge, , , , 
Insel Gruppe AG (universit‰r) D.4.1.M,0.01,0.018,0.6,289
Insel Gruppe AG (universit‰r) D.4.2.M,0,0.026,0,12
Insel Gruppe AG (universit‰r) D.4.2.P,0.087,0.046,,12
Insel Gruppe AG (universit‰r) D.4.3.M,0,0.017,0,126
Insel Gruppe AG (universit‰r) D.4.4.P,,,,9
Insel Gruppe AG (universit‰r) D.4.5.M,0.038,0.039,1,78
Insel Gruppe AG (universit‰r) E Erkrankungen der Bauchorgane, , , , 
Insel Gruppe AG (universit‰r) E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Insel Gruppe AG (universit‰r) E.1.1.M,0.005,0.003,1.9,197
Insel Gruppe AG (universit‰r) E.1.2.P,0.939,0.969,,185
Insel Gruppe AG (universit‰r) E.2 Hernienoperationen, , , , 
Insel Gruppe AG (universit‰r) E.2.1.M,0,0.001,0,294
Insel Gruppe AG (universit‰r) E.2.2.M,0,0.028,0,17
Insel Gruppe AG (universit‰r) E.2.3.P,,,,1
Insel Gruppe AG (universit‰r) E.2.4.P,0.97,0.981,,98
Insel Gruppe AG (universit‰r) E.3 Eingriffe an der Schilddr¸se, , , , 
Insel Gruppe AG (universit‰r) E.3.1.F,,,,220
Insel Gruppe AG (universit‰r) E.3.2.P,0,0.003,,0
Insel Gruppe AG (universit‰r) E.3.4.F,,,,46
Insel Gruppe AG (universit‰r) E.3.5.F,,,,164
Insel Gruppe AG (universit‰r) E.3.3.F,,,,125
Insel Gruppe AG (universit‰r) E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Insel Gruppe AG (universit‰r) E.4.11.F,,,,138
Insel Gruppe AG (universit‰r) E.4.12.F,,,,279
Insel Gruppe AG (universit‰r) E.4.1.M,0.062,0.036,1.7,241
Insel Gruppe AG (universit‰r) E.4.2.M,0,0.026,0,35
Insel Gruppe AG (universit‰r) E.4.3.M,0,0.073,0,14
Insel Gruppe AG (universit‰r) E.4.4.M,0,0.022,0,22
Insel Gruppe AG (universit‰r) E.4.5.M,,,,9
Insel Gruppe AG (universit‰r) E.4.6.M,0,0.022,0,10
Insel Gruppe AG (universit‰r) E.4.7.M,0.458,0.33,1.4,24
Insel Gruppe AG (universit‰r) E.4.13.M,0,0,,15
Insel Gruppe AG (universit‰r) E.4.8.M,0.037,0.041,0.9,108
Insel Gruppe AG (universit‰r) E.4.14.P,,,,2
Insel Gruppe AG (universit‰r) E.4.15.M,,,,7
Insel Gruppe AG (universit‰r) E.4.15.P,,,,7
Insel Gruppe AG (universit‰r) E.4.16.M,,,,3
Insel Gruppe AG (universit‰r) E.4.16.P,,,,3
Insel Gruppe AG (universit‰r) E.5 Erkrankungen des Magens, , , , 
Insel Gruppe AG (universit‰r) E.5.4.F,,,,84
Insel Gruppe AG (universit‰r) E.5.5.M,0,0.04,0,79
Insel Gruppe AG (universit‰r) E.5.1.F,,,,264
Insel Gruppe AG (universit‰r) E.5.2.M,0,0.058,0,18
Insel Gruppe AG (universit‰r) E.5.3.M,0,0.022,0,24
Insel Gruppe AG (universit‰r) E.5.6.M,0.005,0.005,0.9,222
Insel Gruppe AG (universit‰r) E.6 Operationen am ÷sophagus, , , , 
Insel Gruppe AG (universit‰r) E.6.1.M,0,0.019,0,29
Insel Gruppe AG (universit‰r) E.7 Operationen am Pankreas, , , , 
Insel Gruppe AG (universit‰r) E.7.1.M,0.078,0.068,1.1,102
Insel Gruppe AG (universit‰r) E.7.2.M,0.069,0.066,1,58
Insel Gruppe AG (universit‰r) E.8 Bariatrische Eingriffe, , , , 
Insel Gruppe AG (universit‰r) E.8.1.M,0,0,,170
Insel Gruppe AG (universit‰r) F Gef‰sserkrankungen, , , , 
Insel Gruppe AG (universit‰r) F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Insel Gruppe AG (universit‰r) F.1.1.M,0,0.009,0,109
Insel Gruppe AG (universit‰r) F.1.2.M,0.032,0.036,0.9,126
Insel Gruppe AG (universit‰r) F.1.3.F,,,,25
Insel Gruppe AG (universit‰r) F.1.4.F,,,,152
Insel Gruppe AG (universit‰r) F.2 Erkrankungen der Aorta, , , , 
Insel Gruppe AG (universit‰r) F.2.1.F,,,,361
Insel Gruppe AG (universit‰r) F.2.7.F,,,,133
Insel Gruppe AG (universit‰r) F.2.2.M,0.018,0.029,0.6,56
Insel Gruppe AG (universit‰r) F.2.3.M,0,0.005,0,45
Insel Gruppe AG (universit‰r) F.2.8.M,0.067,0.048,1.4,15
Insel Gruppe AG (universit‰r) F.2.9.M,,,,1
Insel Gruppe AG (universit‰r) F.2.4.F,,,,228
Insel Gruppe AG (universit‰r) F.2.10.M,0.029,0.044,0.7,69
Insel Gruppe AG (universit‰r) F.2.11.M,0.058,0.052,1.1,121
Insel Gruppe AG (universit‰r) F.2.12.M,0.067,0.091,0.7,15
Insel Gruppe AG (universit‰r) F.2.5.M,0.377,0.36,1,53
Insel Gruppe AG (universit‰r) F.2.6.M,0.282,0.302,0.9,39
Insel Gruppe AG (universit‰r) F.3 Operationen an Becken≠/Beinarterien, , , , 
Insel Gruppe AG (universit‰r) F.3.1.M,0.066,0.043,1.5,259
Insel Gruppe AG (universit‰r) F.3.2.M,0,0.008,0,23
Insel Gruppe AG (universit‰r) F.3.3.M,,,,8
Insel Gruppe AG (universit‰r) F.3.4.M,,,,5
Insel Gruppe AG (universit‰r) F.3.5.M,0.113,0.062,1.8,71
Insel Gruppe AG (universit‰r) F.3.6.M,0.073,0.071,1,41
Insel Gruppe AG (universit‰r) F.3.7.M,0,0.013,0,18
Insel Gruppe AG (universit‰r) F.3.8.F,,,,64
Insel Gruppe AG (universit‰r) F.3.9.F,,,,29
Insel Gruppe AG (universit‰r) F.4 Amputationen, , , , 
Insel Gruppe AG (universit‰r) F.4.1.M,0.029,0.022,1.3,105
Insel Gruppe AG (universit‰r) F.4.2.M,0.138,0.129,1.1,29
Insel Gruppe AG (universit‰r) F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Insel Gruppe AG (universit‰r) F.5.1.F,,,,888
Insel Gruppe AG (universit‰r) F.5.4.F,,,,223
Insel Gruppe AG (universit‰r) F.5.5.F,,,,27
Insel Gruppe AG (universit‰r) F.5.6.F,,,,113
Insel Gruppe AG (universit‰r) F.5.7.F,,,,525
Insel Gruppe AG (universit‰r) F.5.2.F,,,,62
Insel Gruppe AG (universit‰r) F.5.3.F,,,,18
Insel Gruppe AG (universit‰r) F.6 Arteriovenˆser Shunt, , , , 
Insel Gruppe AG (universit‰r) F.6.1.F,,,,44
Insel Gruppe AG (universit‰r) G Geburtshilfe und Frauenheilkunde, , , , 
Insel Gruppe AG (universit‰r) G.1 Geburten, , , , 
Insel Gruppe AG (universit‰r) G.1.1.F,,,,1'823
Insel Gruppe AG (universit‰r) G.1.1.P,,,,2
Insel Gruppe AG (universit‰r) G.1.2.P,0.034,0.029,,34
Insel Gruppe AG (universit‰r) G.1.3.P,0.178,0.145,,179
Insel Gruppe AG (universit‰r) G.1.4.P,0.449,0.318,,818
Insel Gruppe AG (universit‰r) G.1.5.P,0.341,0.266,,452
Insel Gruppe AG (universit‰r) G.1.6.P,0.304,0.237,,275
Insel Gruppe AG (universit‰r) G.1.7.P,0.419,0.338,,177
Insel Gruppe AG (universit‰r) G.2 Neugeborene, , , , 
Insel Gruppe AG (universit‰r) G.2.1.F,,,,94
Insel Gruppe AG (universit‰r) G.2.2.F,,,,0
Insel Gruppe AG (universit‰r) G.2.3.F,,,,8
Insel Gruppe AG (universit‰r) G.2.4.F,,,,20
Insel Gruppe AG (universit‰r) G.2.5.F,,,,33
Insel Gruppe AG (universit‰r) G.2.6.F,,,,33
Insel Gruppe AG (universit‰r) G.2.7.F,,,,63
Insel Gruppe AG (universit‰r) G.2.8.F,,,,348
Insel Gruppe AG (universit‰r) G.2.9.F,,,,1'932
Insel Gruppe AG (universit‰r) G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Insel Gruppe AG (universit‰r) G.3.1.M,0.005,0,11.7,191
Insel Gruppe AG (universit‰r) G.3.2.P,0.969,0.858,,185
Insel Gruppe AG (universit‰r) G.3.5.P,,,,9
Insel Gruppe AG (universit‰r) G.3.7.P,0.921,0.506,,176
Insel Gruppe AG (universit‰r) G.3.3.P,,,,6
Insel Gruppe AG (universit‰r) G.3.4.P,0.517,0.349,,31
Insel Gruppe AG (universit‰r) G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Insel Gruppe AG (universit‰r) G.4.1.F,,,,277
Insel Gruppe AG (universit‰r) G.4.2.F,,,,621
Insel Gruppe AG (universit‰r) G.4.3.F,,,,77
Insel Gruppe AG (universit‰r) G.4.4.M,0,0.006,0,40
Insel Gruppe AG (universit‰r) G.4.5.F,,,,221
Insel Gruppe AG (universit‰r) G.4.6.M,0,0.002,0,66
Insel Gruppe AG (universit‰r) G.5 Eingriffe an der Brust, , , , 
Insel Gruppe AG (universit‰r) G.5.1.F,,,,229
Insel Gruppe AG (universit‰r) G.5.2.F,,,,160
Insel Gruppe AG (universit‰r) G.5.3.P,0.675,0.737,,108
Insel Gruppe AG (universit‰r) G.6 Eingriffe am Beckenboden bei der Frau, , , , 
Insel Gruppe AG (universit‰r) G.6.1.F,,,,55
Insel Gruppe AG (universit‰r) G.6.2.F,,,,18
Insel Gruppe AG (universit‰r) G.6.3.F,,,,33
Insel Gruppe AG (universit‰r) G.6.4.F,,,,4
Insel Gruppe AG (universit‰r) H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Insel Gruppe AG (universit‰r) H.1 Entfernung der Niere (Nephrektomie), , , , 
Insel Gruppe AG (universit‰r) H.1.5.M,0,0,,30
Insel Gruppe AG (universit‰r) H.1.5.P,0.455,0.392,,30
Insel Gruppe AG (universit‰r) H.1.6.P,0.533,0.594,,16
Insel Gruppe AG (universit‰r) H.1.7.M,0,0,,11
Insel Gruppe AG (universit‰r) H.1.8.M,0,0.013,0,36
Insel Gruppe AG (universit‰r) H.1.9.P,0.333,0.36,,12
Insel Gruppe AG (universit‰r) H.1.10.M,0,0.01,0,28
Insel Gruppe AG (universit‰r) H.2 Nierensteine, , , , 
Insel Gruppe AG (universit‰r) H.2.1.F,,,,657
Insel Gruppe AG (universit‰r) H.2.2.P,0.699,0.498,,459
Insel Gruppe AG (universit‰r) H.3 Eingriffe an der Harnblase, , , , 
Insel Gruppe AG (universit‰r) H.3.1.F,,,,300
Insel Gruppe AG (universit‰r) H.3.2.F,,,,241
Insel Gruppe AG (universit‰r) H.3.3.F,,,,161
Insel Gruppe AG (universit‰r) H.3.4.P,0.267,0.162,,43
Insel Gruppe AG (universit‰r) H.3.5.M,0,0.034,0,70
Insel Gruppe AG (universit‰r) H.3.6.M,,,,1
Insel Gruppe AG (universit‰r) H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Insel Gruppe AG (universit‰r) H.4.2.P,,,,5
Insel Gruppe AG (universit‰r) H.4.3.M,0,0.001,0,74
Insel Gruppe AG (universit‰r) H.4.4.M,0.018,0.003,5.9,57
Insel Gruppe AG (universit‰r) H.5 Prostatakarzinom, , , , 
Insel Gruppe AG (universit‰r) H.5.1.F,,,,125
Insel Gruppe AG (universit‰r) H.5.2.M,0,0,0,57
"Insel Gruppe AG (universit‰r) I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
"Insel Gruppe AG (universit‰r) I.1 Gelenkersatz, Endoprothese", , , , 
Insel Gruppe AG (universit‰r) I.1.8.M,0,0,0,71
Insel Gruppe AG (universit‰r) I.1.9.M,0.053,0.028,1.9,19
Insel Gruppe AG (universit‰r) I.1.10.M,0,0.019,0,46
Insel Gruppe AG (universit‰r) I.1.11.P,,,,7
Insel Gruppe AG (universit‰r) I.1.12.M,0.026,0.004,6.3,39
Insel Gruppe AG (universit‰r) I.1.13.M,,,,6
Insel Gruppe AG (universit‰r) I.1.14.M,0,0.021,0,17
Insel Gruppe AG (universit‰r) I.1.15.M,0,0,0,43
Insel Gruppe AG (universit‰r) I.1.16.M,0,0,,16
Insel Gruppe AG (universit‰r) I.1.17.P,,,,3
Insel Gruppe AG (universit‰r) I.1.18.M,0,0,,13
Insel Gruppe AG (universit‰r) I.1.19.M,,,,1
Insel Gruppe AG (universit‰r) I.1.20.M,0,0.01,0,10
Insel Gruppe AG (universit‰r) I.1.21.M,0,0.019,0,17
Insel Gruppe AG (universit‰r) I.1.22.M,,,,1
Insel Gruppe AG (universit‰r) I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Insel Gruppe AG (universit‰r) I.2.3.F,,,,1'067
Insel Gruppe AG (universit‰r) I.2.4.F,,,,317
Insel Gruppe AG (universit‰r) I.2.5.M,0.104,0.062,1.7,67
"Insel Gruppe AG (universit‰r) I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",0.026,0.017,1.5,153
Insel Gruppe AG (universit‰r) I.2.18.M,0.061,0.066,0.9,33
Insel Gruppe AG (universit‰r) I.2.7.M,0,0.003,0,30
Insel Gruppe AG (universit‰r) I.2.8.M,0.013,0,26.6,78
Insel Gruppe AG (universit‰r) I.2.9.M,0,0.002,0,37
Insel Gruppe AG (universit‰r) I.2.10.M,0,0.002,0,34
"Insel Gruppe AG (universit‰r) I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0,0,142
"Insel Gruppe AG (universit‰r) I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0.001,0,103
Insel Gruppe AG (universit‰r) I.2.13.M,0.024,0.002,10.4,84
Insel Gruppe AG (universit‰r) I.2.14.M,0.019,0.008,2.5,313
Insel Gruppe AG (universit‰r) I.2.15.P,,,,2
Insel Gruppe AG (universit‰r) I.2.16.F,,,,69
Insel Gruppe AG (universit‰r) I.2.17.F,,,,271
Insel Gruppe AG (universit‰r) I.3 H¸ftgelenknahe Frakturen, , , , 
Insel Gruppe AG (universit‰r) I.3.1.M,0.014,0.024,0.6,71
Insel Gruppe AG (universit‰r) I.3.2.M,0,0,,13
Insel Gruppe AG (universit‰r) I.3.3.M,0,0.001,0,10
Insel Gruppe AG (universit‰r) I.3.4.M,0,0.013,0,17
Insel Gruppe AG (universit‰r) I.3.5.M,,,,9
Insel Gruppe AG (universit‰r) I.3.6.M,0,0.044,0,16
Insel Gruppe AG (universit‰r) I.3.7.M,,,,6
Insel Gruppe AG (universit‰r) I.3.8.M,0,0.025,0,72
"Insel Gruppe AG (universit‰r) I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Insel Gruppe AG (universit‰r) I.4.1.F,,,,171
"Insel Gruppe AG (universit‰r) J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Insel Gruppe AG (universit‰r) J.1 Beatmung, , , , 
Insel Gruppe AG (universit‰r) J.1.1.M,0.277,0.254,1.1,986
Insel Gruppe AG (universit‰r) J.1.4.M,0.254,0.24,1.1,614
Insel Gruppe AG (universit‰r) J.1.5.M,0.251,0.245,1,669
Insel Gruppe AG (universit‰r) J.1.6.M,0.331,0.26,1.3,317
Insel Gruppe AG (universit‰r) J.1.2.S,120.5,,,986
Insel Gruppe AG (universit‰r) J.1.3.P,0.347,0.404,,90
Insel Gruppe AG (universit‰r) J.2 Sepsis, , , , 
Insel Gruppe AG (universit‰r) J.2.1.M,0.215,0.192,1.1,390
Insel Gruppe AG (universit‰r) J.2.2.M,0.222,0.2,1.1,378
Insel Gruppe AG (universit‰r) J.2.3.M,0,0.03,0,12
Insel Gruppe AG (universit‰r) J.2.4.M,0.098,0.097,1,1'269
Insel Gruppe AG (universit‰r) J.2.5.M,0.3,0.334,0.9,217
Insel Gruppe AG (universit‰r) J.3 Nierenversagen bei Kontrastmitteleinsatz, , , , 
Insel Gruppe AG (universit‰r) J.3.1.P,0.078,0.072,,550
Insel Gruppe AG (universit‰r) K Hautkrankheiten, , , , 
Insel Gruppe AG (universit‰r) K.1 Hautkrankheiten, , , , 
Insel Gruppe AG (universit‰r) K.1.1.F,,,,138
Insel Gruppe AG (universit‰r) K.1.2.F,,,,171
Insel Gruppe AG (universit‰r) K.1.3.F,,,,41
Insel Gruppe AG (universit‰r) L Hochspezialisierte Medizin, , , , 
Insel Gruppe AG (universit‰r) L.1 Herztransplantationen, , , , 
Insel Gruppe AG (universit‰r) L.1.1.F,,,,10
Insel Gruppe AG (universit‰r) L.1.2.F,,,,0
Insel Gruppe AG (universit‰r) L.1.3.F,,,,10
Insel Gruppe AG (universit‰r) L.2 Lungentransplantationen, , , , 
Insel Gruppe AG (universit‰r) L.2.1.F,,,,0
Insel Gruppe AG (universit‰r) L.2.2.F,,,,0
Insel Gruppe AG (universit‰r) L.3 Lebertransplantationen, , , , 
Insel Gruppe AG (universit‰r) L.3.1.F,,,,44
Insel Gruppe AG (universit‰r) L.3.2.F,,,,44
Insel Gruppe AG (universit‰r) L.3.3.F,,,,0
Insel Gruppe AG (universit‰r) L.3.4.F,,,,9
Insel Gruppe AG (universit‰r) L.4 Pankreastransplantationen, , , , 
Insel Gruppe AG (universit‰r) L.4.1.F,,,,0
Insel Gruppe AG (universit‰r) L.5 Nierentransplantationen, , , , 
Insel Gruppe AG (universit‰r) L.5.1.F,,,,66
Insel Gruppe AG (universit‰r) L.5.2.F,,,,23
Insel Gruppe AG (universit‰r) L.5.3.F,,,,42
Insel Gruppe AG (universit‰r) L.5.4.F,,,,1
Insel Gruppe AG (universit‰r) L.5.5.F,,,,0
Insel Gruppe AG (universit‰r) L.5.6.F,,,,0
Insel Gruppe AG (universit‰r) L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Insel Gruppe AG (universit‰r) L.6.1.F,,,,131
Insel Gruppe AG (universit‰r) L.6.2.F,,,,4
Insel Gruppe AG (universit‰r) L.6.3.F,,,,4
Insel Gruppe AG (universit‰r) L.6.4.F,,,,127
Insel Gruppe AG (universit‰r) L.6.5.F,,,,127
Insel Gruppe AG (universit‰r) L.6.8.F,,,,3
Insel Gruppe AG (universit‰r) L.7 Hypertherme Chemotherapie, , , , 
Insel Gruppe AG (universit‰r) L.7.1.F Hypertherme intraperitoneale Chemotherapie [HIPEC],,,,9
Insel Gruppe AG (universit‰r) L.7.2.F Hypertherme intrathorakale Chemotherapie [HITOC],,,,0
Insel Gruppe AG (universit‰r) Z Zusatzinformationen, , , , 
Insel Gruppe AG (universit‰r) Z.1 Aufenthaltsdauer, , , , 
Insel Gruppe AG (universit‰r) A.1.12.X,4,,,1'181
Insel Gruppe AG (universit‰r) B.1.15.X,6.4,,,1'248
Insel Gruppe AG (universit‰r) E.1.1.X,3.5,,,197
Insel Gruppe AG (universit‰r) E.2.1.X,2.3,,,294
Insel Gruppe AG (universit‰r) F.1.5.X,7.9,,,109
Insel Gruppe AG (universit‰r) G.3.1.X,3,,,191
Insel Gruppe AG (universit‰r) H.4.5.X,4.9,,,131
Insel Gruppe AG (universit‰r) I.1.23.X,6.7,,,60
Insel Gruppe AG (universit‰r) I.1.24.X,8,,,37
Insel Gruppe AG (universit‰r) Z.1.1.X,4.3,,,131
Insel Gruppe AG (universit‰r) Z.2 Verlegungsraten, , , , 
Insel Gruppe AG (universit‰r) A.1.1.V,0.528,0.269,,597
Insel Gruppe AG (universit‰r) A.2.1.V,0.164,0.056,,78
Insel Gruppe AG (universit‰r) A.3.2.V,0.603,0.214,,566
Insel Gruppe AG (universit‰r) A.3.4.V,0.14,0.069,,168
Insel Gruppe AG (universit‰r) A.7.7.V,,,,2
Insel Gruppe AG (universit‰r) A.7.11.V,,,,6
Insel Gruppe AG (universit‰r) A.7.12.V,,,,2
Insel Gruppe AG (universit‰r) B.1.1.V,0.415,0.18,,602
Insel Gruppe AG (universit‰r) B.1.7.V,0.43,0.144,,514
Insel Gruppe AG (universit‰r) D.1.8.V,0.142,0.034,,39
Insel Gruppe AG (universit‰r) D.2.1.V,0.097,0.03,,15
Insel Gruppe AG (universit‰r) E.4.1.V,0.111,0.022,,25
Insel Gruppe AG (universit‰r) F.2.13.V,,,,2
Insel Gruppe AG (universit‰r) F.3.1.V,0.132,0.042,,32
Insel Gruppe AG (universit‰r) I.1.8.V,,,,3
Insel Gruppe AG (universit‰r) J.1.1.V,0.393,0.172,,280
Insel Gruppe AG (universit‰r) J.2.1.V,0.324,0.122,,99
institution indicator,taux observE 2018,taux attendu 2018,SMR 2018,nombre de cas 2018
Centre Hospitalier Universitaire Vaudois (CHUV) A Maladies cardiaques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.1 Infarctus du myocarde, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.1.M,0.044,0.045,1,712
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.2.M,0,0.017,0,32
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.3.M,0.023,0.016,1.4,306
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.4.M,0.038,0.046,0.8,286
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.5.M,0.148,0.15,1,88
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.7.M,0.046,0.063,0.7,431
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.8.M,0.056,0.029,1.9,196
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.14.P,0.85,0.64,,605
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.15.P,0.822,0.604,,424
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.16.P,0.923,0.761,,181
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.17.P,0.828,0.608,,427
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.9.P,,,,5
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.10.M,0.056,0.06,0.9,393
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.10.P,0.552,0.406,,393
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.11.M,0.019,0.031,0.6,313
Centre Hospitalier Universitaire Vaudois (CHUV) A.1.13.M,0.148,0.137,1.1,243
Centre Hospitalier Universitaire Vaudois (CHUV) A.2 Insuffisance cardiaque, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.2.1.M,0.062,0.075,0.8,789
Centre Hospitalier Universitaire Vaudois (CHUV) A.2.2.M,0,0.029,0,12
Centre Hospitalier Universitaire Vaudois (CHUV) A.2.3.M,0.041,0.024,1.7,73
Centre Hospitalier Universitaire Vaudois (CHUV) A.2.4.M,0.057,0.064,0.9,419
Centre Hospitalier Universitaire Vaudois (CHUV) A.2.5.M,0.077,0.106,0.7,285
Centre Hospitalier Universitaire Vaudois (CHUV) A.2.6.P,0.582,0.563,,128
Centre Hospitalier Universitaire Vaudois (CHUV) A.3 CathEtErisme cardiaque, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.1.F,,,,1'346
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.2.M,0.022,0.021,1,553
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.4.M,0.038,0.016,2.4,453
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.7.M,0.039,0.013,3,409
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.5.M,0.036,0.01,3.5,112
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.5.P,0.192,0.451,,112
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.8.M,0.04,0.009,4.7,99
Centre Hospitalier Universitaire Vaudois (CHUV) A.3.6.F,,,,37
Centre Hospitalier Universitaire Vaudois (CHUV) A.4 Troubles du rythme cardiaque, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.4.1.F,,,,558
Centre Hospitalier Universitaire Vaudois (CHUV) A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.5.1.F,,,,192
Centre Hospitalier Universitaire Vaudois (CHUV) A.5.2.F,,,,50
Centre Hospitalier Universitaire Vaudois (CHUV) A.6 Traitement par ablation, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.6.1.F,,,,249
Centre Hospitalier Universitaire Vaudois (CHUV) A.6.2.F,,,,36
Centre Hospitalier Universitaire Vaudois (CHUV) A.7 OpErations du cúur, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.1.F,,,,804
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.2.F,,,,401
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.3.F,,,,215
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.4.F,,,,322
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.5.F,,,,128
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.6.F,,,,126
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.24.F,,,,112
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.7.M,0,0.004,0,50
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.19.M,,,,5
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.20.M,0,0.005,0,45
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.25.M,0,0.001,0,48
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.26.M,,,,2
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.27.M,0.033,0.039,0.8,60
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.8.M,0.031,0.03,1,98
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.9.M,0.033,0.03,1.1,90
Centre Hospitalier Universitaire Vaudois (CHUV) A.7.10.M,,,,8
