hospital_name,indicator,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014
Centre Hospitalier Universitaire Vaudois (CHUV),F.3.4.M,0.038,0.038,1,26
Centre Hospitalier Universitaire Vaudois (CHUV),F.3.5.M,0.032,0.053,0.6,63
Centre Hospitalier Universitaire Vaudois (CHUV),F.3.6.M,0.095,0.042,2.2,21
Centre Hospitalier Universitaire Vaudois (CHUV),F.3.7.M,0,0,,20
Centre Hospitalier Universitaire Vaudois (CHUV),F.3.8.F,,,,7
Centre Hospitalier Universitaire Vaudois (CHUV),F.3.9.F,,,,22
Centre Hospitalier Universitaire Vaudois (CHUV),F.4 Amputations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),F.4.1.M,0.011,0.027,0.4,95
Centre Hospitalier Universitaire Vaudois (CHUV),F.4.2.M,0.222,0.137,1.6,27
Centre Hospitalier Universitaire Vaudois (CHUV),F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.1.F,,,,451
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.2.F,,,,79
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.3.F,,,,20
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.4.F,,,,130
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.5.F,,,,14
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.6.F,,,,76
Centre Hospitalier Universitaire Vaudois (CHUV),F.5.7.F,,,,231
Centre Hospitalier Universitaire Vaudois (CHUV),G GynEcologie et obstEtrique, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),G.1 Accouchements, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),G.1.1.F,,,,2'875
Centre Hospitalier Universitaire Vaudois (CHUV),G.1.1.P,0,0,,0
Centre Hospitalier Universitaire Vaudois (CHUV),G.1.2.P,0.03,0.03,,59
Centre Hospitalier Universitaire Vaudois (CHUV),G.1.3.P,0.238,0.215,,461
Centre Hospitalier Universitaire Vaudois (CHUV),G.1.4.P,0.326,0.335,,938
Centre Hospitalier Universitaire Vaudois (CHUV),G.2 Nouveau≠nEs, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.1.F,,,,106
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.2.F,,,,1
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.3.F,,,,13
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.4.F,,,,20
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.5.F,,,,25
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.6.F,,,,48
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.7.F,,,,46
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.8.F,,,,401
Centre Hospitalier Universitaire Vaudois (CHUV),G.2.9.F,,,,2'811
Centre Hospitalier Universitaire Vaudois (CHUV),G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),G.3.1.M,0.007,0.001,8.4,148
Centre Hospitalier Universitaire Vaudois (CHUV),G.3.2.P,0.723,0.792,,107
Centre Hospitalier Universitaire Vaudois (CHUV),G.3.3.P,0.186,0.149,,13
Centre Hospitalier Universitaire Vaudois (CHUV),G.3.4.P,0.298,0.322,,17
Centre Hospitalier Universitaire Vaudois (CHUV),G.4 Cancer du sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),G.4.1.F,,,,493
Centre Hospitalier Universitaire Vaudois (CHUV),G.5 Interventions sur le sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),G.5.1.F,,,,486
Centre Hospitalier Universitaire Vaudois (CHUV),G.5.2.F,,,,206
Centre Hospitalier Universitaire Vaudois (CHUV),G.5.3.P,0.612,0.748,,126
Centre Hospitalier Universitaire Vaudois (CHUV),H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),H.1.1.M,0,0.008,0,49
Centre Hospitalier Universitaire Vaudois (CHUV),H.1.2.P,0.204,0.247,,10
Centre Hospitalier Universitaire Vaudois (CHUV),H.1.3.M,0,0,,18
Centre Hospitalier Universitaire Vaudois (CHUV),H.1.4.P,0,0.362,,0
Centre Hospitalier Universitaire Vaudois (CHUV),H.1.5.P,0.282,0.402,,11
Centre Hospitalier Universitaire Vaudois (CHUV),H.2 Calculs rEnaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),H.2.1.F,,,,237
Centre Hospitalier Universitaire Vaudois (CHUV),H.2.2.P,0.468,0.477,,111
Centre Hospitalier Universitaire Vaudois (CHUV),H.3 OpErations de la vessie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),H.3.1.F,,,,202
Centre Hospitalier Universitaire Vaudois (CHUV),H.3.2.F,,,,206
Centre Hospitalier Universitaire Vaudois (CHUV),H.3.3.F,,,,161
Centre Hospitalier Universitaire Vaudois (CHUV),H.3.4.P,,,,4
Centre Hospitalier Universitaire Vaudois (CHUV),H.3.5.M,0.15,0.061,2.4,20
Centre Hospitalier Universitaire Vaudois (CHUV),H.3.6.M,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),H.4 REsection prostatique transurEtrale (TURP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),H.4.1.M,0.008,0.003,3.1,129
Centre Hospitalier Universitaire Vaudois (CHUV),H.5 Carcinome de la prostate, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),H.5.1.F,,,,248
Centre Hospitalier Universitaire Vaudois (CHUV),H.5.2.M,0,0.001,0,17
Centre Hospitalier Universitaire Vaudois (CHUV),I Affections orthopEdiques et traumatologiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),"I.1 Remplacement de líarticulation, endoprothËse", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.1.M,0,0.002,0,238
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.2.M,0.03,0.016,1.9,99
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.3.M,0.005,0.001,8.3,192
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.4.M,0.024,0.002,11.7,41
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.5.M,0.077,0.055,1.4,13
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.6.M,0,0,,10
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.7.M,0.035,0.029,1.2,202
Centre Hospitalier Universitaire Vaudois (CHUV),I.2 OpErations de la colonne vertEbrale, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),I.2.1.F,,,,456
Centre Hospitalier Universitaire Vaudois (CHUV),I.2.2.M,0.006,0,16.2,161
Centre Hospitalier Universitaire Vaudois (CHUV),I.3 Fractures mEtaphysaires de la hanche, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.1.M,0.036,0.045,0.8,220
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.2.M,0,0.002,0,14
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.3.M,0,0.007,0,17
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.4.M,0,0.014,0,41
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.5.M,0.054,0.035,1.6,37
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.6.M,0.055,0.053,1,55
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.7.M,0.054,0.089,0.6,56
Centre Hospitalier Universitaire Vaudois (CHUV),I.3.8.M,0.036,0.039,0.9,251
Centre Hospitalier Universitaire Vaudois (CHUV),"J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),J.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),J.1.1.M,0.16,0.24,0.7,1'410
Centre Hospitalier Universitaire Vaudois (CHUV),J.1.2.S,179.5,,,1'410
Centre Hospitalier Universitaire Vaudois (CHUV),J.1.3.P,0.378,0.423,,139
Centre Hospitalier Universitaire Vaudois (CHUV),J.2 SepticEmie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),J.2.1.M,0.214,0.241,0.9,323
Centre Hospitalier Universitaire Vaudois (CHUV),"K Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),K.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),K.1.1.F,,,,121
Centre Hospitalier Universitaire Vaudois (CHUV),K.1.2.F,,,,68
Centre Hospitalier Universitaire Vaudois (CHUV),K.1.3.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV),"L Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.1.1.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV),L.1.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.1.3.F,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV),L.2 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.2.1.F,,,,23
Centre Hospitalier Universitaire Vaudois (CHUV),L.2.2.F,,,,23
Centre Hospitalier Universitaire Vaudois (CHUV),L.3 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.3.1.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.3.2.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.3.3.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.3.4.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.4 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.4.1.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.5 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.5.1.F,,,,51
Centre Hospitalier Universitaire Vaudois (CHUV),L.5.2.F,,,,21
Centre Hospitalier Universitaire Vaudois (CHUV),L.5.3.F,,,,22
Centre Hospitalier Universitaire Vaudois (CHUV),L.5.4.F,,,,1
Centre Hospitalier Universitaire Vaudois (CHUV),L.5.5.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV),L.6 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.1.F,,,,74
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.2.F,,,,74
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.3.F,,,,74
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.4.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.5.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.6.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV),L.6.7.F,,,,-
Centre Hospitalier Universitaire Vaudois (CHUV),Z Informations supplEmentaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),Z.1 DurEe de sEjour, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV),A.1.1.X,8.3,,,642
Centre Hospitalier Universitaire Vaudois (CHUV),B.1.7.X,12.2,,,559
Centre Hospitalier Universitaire Vaudois (CHUV),E.1.1.X,3.6,,,211
Centre Hospitalier Universitaire Vaudois (CHUV),E.2.1.X,5.4,,,196
Centre Hospitalier Universitaire Vaudois (CHUV),F.1.1.X,10.3,,,48
Centre Hospitalier Universitaire Vaudois (CHUV),G.3.1.X,5.1,,,148
Centre Hospitalier Universitaire Vaudois (CHUV),H.4.1.X,6.6,,,129
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.1.X,9.2,,,238
Centre Hospitalier Universitaire Vaudois (CHUV),I.1.3.X,10.8,,,192
Centre Hospitalier Universitaire Vaudois (CHUV),Z.1.1.X,5.1,,,101
Institution,Indikator,beobachtete Rate 2014,erwartete Rate 2014,SMR 2014,Fallzahl 2014
Inselspital Bern,A Erkrankungen des Herzens, , , , 
Inselspital Bern,A.1 Herzinfarkt, , , , 
Inselspital Bern,A.1.1.M,0.046,0.045,1,1'111
Inselspital Bern,A.1.2.M,0.049,0.026,1.9,41
Inselspital Bern,A.1.3.M,0.027,0.016,1.7,475
Inselspital Bern,A.1.4.M,0.047,0.055,0.9,508
Inselspital Bern,A.1.5.M,0.138,0.155,0.9,87
Inselspital Bern,A.1.6.P,0.968,0.623,,1'076
Inselspital Bern,A.1.7.M,0.101,0.059,1.7,327
Inselspital Bern,A.1.8.M,0.03,0.035,0.9,599
Inselspital Bern,A.1.9.P,0.023,0.019,,26
Inselspital Bern,A.1.10.M,0.057,0.055,1,505
Inselspital Bern,A.1.11.M,0.024,0.03,0.8,577
Inselspital Bern,A.2 Herzinsuffizienz, , , , 
Inselspital Bern,A.2.1.M,0.065,0.072,0.9,353
Inselspital Bern,A.2.2.M,0.167,0.088,1.9,12
Inselspital Bern,A.2.3.M,0.059,0.043,1.4,68
Inselspital Bern,A.2.4.M,0.069,0.069,1,218
Inselspital Bern,A.2.5.M,0.036,0.117,0.3,55
Inselspital Bern,A.2.6.P,0.603,0.525,,108
Inselspital Bern,A.3 Herzkatheter, , , , 
Inselspital Bern,A.3.1.F,,,,3'824
Inselspital Bern,A.3.2.M,0.035,0.036,1,922
Inselspital Bern,A.3.4.M,0.02,0.015,1.4,1'204
Inselspital Bern,A.3.5.M,0.013,0.012,1.1,1'042
Inselspital Bern,A.3.5.P,0.462,0.384,,1'042
Inselspital Bern,A.3.6.F,,,,34
Inselspital Bern,A.4 Herzrhythmusstˆrungen, , , , 
Inselspital Bern,A.4.1.F,,,,678
Inselspital Bern,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Inselspital Bern,A.5.1.F,,,,426
Inselspital Bern,A.5.2.F,,,,160
Inselspital Bern,A.6 Ablative Therapie, , , , 
Inselspital Bern,A.6.1.F,,,,323
Inselspital Bern,A.6.2.F,,,,73
Inselspital Bern,A.7 Operationen am Herzen, , , , 
Inselspital Bern,A.7.1.F,,,,1'602
Inselspital Bern,A.7.2.F,,,,865
Inselspital Bern,A.7.3.F,,,,607
Inselspital Bern,A.7.4.F,,,,581
Inselspital Bern,A.7.5.F,,,,396
Inselspital Bern,A.7.6.F,,,,98
Inselspital Bern,A.7.7.M,0.008,0.014,0.5,133
Inselspital Bern,A.7.8.M,0.032,0.041,0.8,252
Inselspital Bern,A.7.9.M,0.027,0.04,0.7,225
Inselspital Bern,A.7.10.M,0.074,0.055,1.3,27
Inselspital Bern,A.7.11.M,0.029,0.033,0.9,102
Inselspital Bern,A.7.12.M,0.004,0.012,0.3,258
Inselspital Bern,A.7.13.M,0,0.012,0,16
Inselspital Bern,A.7.14.M,0,0.005,0,56
Inselspital Bern,A.7.15.M,0.013,0.006,2,78
Inselspital Bern,A.7.16.M,0,0.018,0,82
Inselspital Bern,A.7.17.M,0,0.027,0,26
Inselspital Bern,A.7.18.P,0.054,0.114,,14
Inselspital Bern,A.7.19.M,,,,7
Inselspital Bern,A.7.20.M,0.008,0.01,0.8,126
Inselspital Bern,A.7.21.P,0,0.002,,0
Inselspital Bern,A.7.22.P,,,,-
Inselspital Bern,B.1 Schlaganfall, , , , 
Inselspital Bern,B.1.1.M,0.115,0.084,1.4,1'212
Inselspital Bern,B.1.2.M,0.092,0.055,1.7,109
Inselspital Bern,B.1.3.M,0.08,0.044,1.8,324
Inselspital Bern,B.1.4.M,0.135,0.087,1.6,628
Inselspital Bern,B.1.5.M,0.119,0.18,0.7,151
Inselspital Bern,B.1.6.P,0.349,0.288,,423
Inselspital Bern,B.1.7.M,0.059,0.056,1.1,882
Inselspital Bern,B.1.8.M,0.053,0.057,0.9,659
Inselspital Bern,B.1.9.M,0.09,0.078,1.1,145
Inselspital Bern,B.1.9.P,0.164,0.082,,145
Inselspital Bern,B.1.10.M,0.324,0.217,1.5,204
Inselspital Bern,B.1.11.M,0.174,0.138,1.3,121
Inselspital Bern,B.1.12.M,,,,5
Inselspital Bern,B.1.12.P,,,,5
Inselspital Bern,B.1.13.M,0.076,0.058,1.3,223
Inselspital Bern,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Inselspital Bern,B.2.1.M,0.005,0.003,1.6,202
Inselspital Bern,B.2.2.P,0.163,0.173,,33
Inselspital Bern,C Geriatrische Fr¸hrehablitation, , , , 
Inselspital Bern,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Inselspital Bern,C.1.1.F,,,,0
Inselspital Bern,C.1.2.P,,,,0
Inselspital Bern,C.1.3.S,,,,0
Inselspital Bern,D Erkrankungen der Lunge, , , , 
Inselspital Bern,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Inselspital Bern,D.1.1.M,0.012,0.022,0.6,400
Inselspital Bern,D.1.2.M,0,0,,168
Inselspital Bern,D.1.3.M,0,0.004,0,31
Inselspital Bern,D.1.4.M,0.014,0.02,0.7,74
Inselspital Bern,D.1.5.M,0.037,0.049,0.8,109
Inselspital Bern,D.1.6.M,0,0.1,0,18
Inselspital Bern,D.1.7.M,0,0,,135
Inselspital Bern,D.1.8.M,0.012,0.024,0.5,170
Inselspital Bern,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Inselspital Bern,D.2.1.M,0.033,0.032,1,120
Inselspital Bern,D.2.2.M,0.037,0.046,0.8,54
Inselspital Bern,D.2.3.M,0,0.029,0,27
Inselspital Bern,D.2.4.M,0,0.009,0,17
Inselspital Bern,D.2.5.M,,,,3
Inselspital Bern,D.2.6.M,0.105,0.033,3.2,19
Inselspital Bern,D.2.6.P,0.158,0.241,,19
Inselspital Bern,D.3 Lungenkrebs, , , , 
Inselspital Bern,D.3.1.F,,,,508
Inselspital Bern,D.4 Operationen an der Lunge, , , , 
Inselspital Bern,D.4.1.M,0.004,0.021,0.2,263
Inselspital Bern,D.4.2.M,0,0.037,0,12
Inselspital Bern,D.4.2.P,0.104,0.069,,12
Inselspital Bern,D.4.3.M,0,0.021,0,103
Inselspital Bern,D.4.4.P,0.087,0.048,,10
Inselspital Bern,D.4.5.M,0.032,0.063,0.5,93
Inselspital Bern,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Inselspital Bern,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Inselspital Bern,E.1.1.M,0,0.001,0,56
Inselspital Bern,E.1.2.P,0.839,0.95,,47
Inselspital Bern,E.2 Hernienoperationen, , , , 
Inselspital Bern,E.2.1.M,0,0,0,133
Inselspital Bern,E.2.2.M,,,,6
Inselspital Bern,E.2.3.P,0,0.24,,0
Inselspital Bern,E.2.4.P,0.897,0.939,,35
Inselspital Bern,E.3 Eingriffe an der Schilddr¸se, , , , 
Inselspital Bern,E.3.1.F,,,,204
Inselspital Bern,E.3.2.P,,,,2
Inselspital Bern,E.3.3.F,,,,134
Inselspital Bern,E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
Inselspital Bern,E.4.1.M,0.119,0.039,3.1,202
Inselspital Bern,E.4.2.M,0,0.022,0,27
Inselspital Bern,E.4.3.M,,,,5
Inselspital Bern,E.4.4.M,0.069,0.014,4.9,29
Inselspital Bern,E.4.5.M,,,,7
Inselspital Bern,E.4.6.M,0.111,0.037,3,18
Inselspital Bern,E.4.7.M,0.579,0.375,1.5,19
Inselspital Bern,E.4.8.F,,,,89
Inselspital Bern,E.4.11.F,,,,243
Inselspital Bern,E.4.12.F,,,,248
Inselspital Bern,E.4.13.M,,,,8
Inselspital Bern,E.4.14.P,,,,7
Inselspital Bern,E.5 Operationen am Magen, , , , 
Inselspital Bern,E.5.1.F,,,,127
Inselspital Bern,E.5.2.M,0,0.028,0,12
Inselspital Bern,E.5.3.M,0.069,0.082,0.8,29
Inselspital Bern,E.5.4.F,,,,83
Inselspital Bern,E.5.5.M,0.048,0.039,1.2,42
Inselspital Bern,E.6 Operationen am ÷sophagus, , , , 
Inselspital Bern,E.6.1.M,0.054,0.072,0.7,37
Inselspital Bern,E.7 Operationen am Pankreas, , , , 
Inselspital Bern,E.7.1.M,0.055,0.063,0.9,91
Inselspital Bern,F Gef‰sserkrankungen, , , , 
Inselspital Bern,F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Inselspital Bern,F.1.1.M,0,0.004,0,107
Inselspital Bern,F.1.2.M,0.05,0.045,1.1,60
Inselspital Bern,F.1.3.F,,,,16
Inselspital Bern,F.1.4.F,,,,135
Inselspital Bern,F.2 Erweiterung der Aorta (Aortenaneurysma), , , , 
Inselspital Bern,F.2.1.F,,,,333
Inselspital Bern,F.2.1.F,,,,333
Inselspital Bern,F.2.2.M,0.026,0.023,1.1,77
Inselspital Bern,F.2.3.M,0.024,0.015,1.5,42
Inselspital Bern,F.2.4.F,,,,164
Inselspital Bern,F.2.5.M,0.13,0.385,0.3,54
Inselspital Bern,F.3 Operationen an Becken≠/Beinarterien, , , , 
Inselspital Bern,F.3.1.F,,,,180
Inselspital Bern,F.3.2.M,0,0.008,0,30
Inselspital Bern,F.3.3.M,,,,9
Inselspital Bern,F.3.4.M,,,,7
Inselspital Bern,F.3.5.M,0.056,0.056,1,36
Inselspital Bern,F.3.6.M,0.067,0.032,2.1,15
Inselspital Bern,F.3.7.M,0.062,0.012,5,16
Inselspital Bern,F.3.8.F,,,,41
Inselspital Bern,F.3.9.F,,,,26
Inselspital Bern,F.4 Amputationen, , , , 
Inselspital Bern,F.4.1.M,0.017,0.026,0.6,60
Inselspital Bern,F.4.2.M,0.119,0.151,0.8,42
Inselspital Bern,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Inselspital Bern,F.5.1.F,,,,910
Inselspital Bern,F.5.2.F,,,,38
Inselspital Bern,F.5.3.F,,,,16
Inselspital Bern,F.5.4.F,,,,258
Inselspital Bern,F.5.5.F,,,,39
Inselspital Bern,F.5.6.F,,,,122
Inselspital Bern,F.5.7.F,,,,491
Inselspital Bern,G Geburtshilfe und Frauenheilkunde, , , , 
Inselspital Bern,G.1 Geburten, , , , 
Inselspital Bern,G.1.1.F,,,,1'448
Inselspital Bern,G.1.1.P,0,0,,0
Inselspital Bern,G.1.2.P,0.05,0.03,,40
Inselspital Bern,G.1.3.P,0.197,0.215,,158
Inselspital Bern,G.1.4.P,0.446,0.335,,646
Inselspital Bern,G.2 Neugeborene, , , , 
Inselspital Bern,G.2.1.F,,,,114
Inselspital Bern,G.2.2.F,,,,5
Inselspital Bern,G.2.3.F,,,,14
Inselspital Bern,G.2.4.F,,,,28
Inselspital Bern,G.2.5.F,,,,39
Inselspital Bern,G.2.6.F,,,,33
Inselspital Bern,G.2.7.F,,,,33
Inselspital Bern,G.2.8.F,,,,371
Inselspital Bern,G.2.9.F,,,,1'533
Inselspital Bern,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Inselspital Bern,G.3.1.M,0,0.001,0,119
Inselspital Bern,G.3.2.P,0.882,0.792,,105
Inselspital Bern,G.3.3.P,,,,7
Inselspital Bern,G.3.4.P,0.426,0.322,,20
Inselspital Bern,G.4 Brustkrebs, , , , 
Inselspital Bern,G.4.1.F,,,,373
Inselspital Bern,G.5 Eingriffe an der Brust, , , , 
Inselspital Bern,G.5.1.F,,,,231
Inselspital Bern,G.5.2.F,,,,122
Inselspital Bern,G.5.3.P,0.754,0.748,,92
Inselspital Bern,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Inselspital Bern,H.1 Entfernung der Niere (Nephrektomie), , , , 
Inselspital Bern,H.1.1.M,0,0.004,0,44
Inselspital Bern,H.1.2.P,,,,7
Inselspital Bern,H.1.3.M,0,0.002,0,31
Inselspital Bern,H.1.4.P,0.387,0.362,,12
Inselspital Bern,H.1.5.P,0.548,0.402,,23
Inselspital Bern,H.2 Nierensteine, , , , 
Inselspital Bern,H.2.1.F,,,,617
Inselspital Bern,H.2.2.P,0.741,0.477,,457
Inselspital Bern,H.3 Eingriffe an der Harnblase, , , , 
Inselspital Bern,H.3.1.F,,,,319
Inselspital Bern,H.3.2.F,,,,180
Inselspital Bern,H.3.3.F,,,,132
Inselspital Bern,H.3.4.P,0.212,0.128,,28
Inselspital Bern,H.3.5.M,0.014,0.046,0.3,70
Inselspital Bern,H.3.6.M,,,,6
Inselspital Bern,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Inselspital Bern,H.4.1.M,0,0.003,0,145
Inselspital Bern,H.5 Prostatakarzinom, , , , 
Inselspital Bern,H.5.1.F,,,,352
Inselspital Bern,H.5.2.M,0,0.002,0,58
Inselspital Bern,I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Inselspital Bern,"I.1 Gelenkersatz, Endoprothese", , , , 
Inselspital Bern,I.1.1.M,0,0.001,0,100
Inselspital Bern,I.1.2.M,0.019,0.016,1.2,52
Inselspital Bern,I.1.3.M,0,0.001,0,62
Inselspital Bern,I.1.4.M,0,0.002,0,19
Inselspital Bern,I.1.5.M,,,,8
Inselspital Bern,I.1.6.M,0,0,,14
Inselspital Bern,I.1.7.M,0.062,0.025,2.5,48
Inselspital Bern,I.2 Operationen an der Wirbels‰ule, , , , 
Inselspital Bern,I.2.1.F,,,,954
Inselspital Bern,I.2.2.M,0,0,0,223
Inselspital Bern,I.3 H¸ftgelenknahe Frakturen, , , , 
Inselspital Bern,I.3.1.M,0.094,0.018,5.2,32
Inselspital Bern,I.3.2.M,0,0.001,0,10
Inselspital Bern,I.3.3.M,,,,7
Inselspital Bern,I.3.4.M,,,,8
Inselspital Bern,I.3.5.M,,,,3
Inselspital Bern,I.3.6.M,,,,1
Inselspital Bern,I.3.7.M,,,,3
Inselspital Bern,I.3.8.M,0.024,0.033,0.7,41
Inselspital Bern,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Inselspital Bern,J.1 Beatmung, , , , 
Inselspital Bern,J.1.1.M,0.262,0.234,1.1,967
Inselspital Bern,J.1.2.S,128,,,967
Inselspital Bern,J.1.3.P,0.47,0.423,,102
Inselspital Bern,J.2 Sepsis, , , , 
Inselspital Bern,J.2.1.M,0.245,0.21,1.2,294
Inselspital Bern,"K Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Inselspital Bern,K.1 Beatmung, , , , 
Inselspital Bern,K.1.1.F,,,,218
Inselspital Bern,K.1.2.F,,,,186
Inselspital Bern,K.1.3.F,,,,48
Inselspital Bern,"L Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Inselspital Bern,L.1 Beatmung, , , , 
Inselspital Bern,L.1.1.F,,,,10
Inselspital Bern,L.1.2.F,,,,0
Inselspital Bern,L.1.3.F,,,,10
Inselspital Bern,L.2 Beatmung, , , , 
Inselspital Bern,L.2.1.F,,,,0
Inselspital Bern,L.2.2.F,,,,0
Inselspital Bern,L.3 Beatmung, , , , 
Inselspital Bern,L.3.1.F,,,,17
Inselspital Bern,L.3.2.F,,,,17
Inselspital Bern,L.3.3.F,,,,0
Inselspital Bern,L.3.4.F,,,,1
Inselspital Bern,L.4 Beatmung, , , , 
Inselspital Bern,L.4.1.F,,,,0
Inselspital Bern,L.5 Beatmung, , , , 
Inselspital Bern,L.5.1.F,,,,39
Inselspital Bern,L.5.2.F,,,,11
Inselspital Bern,L.5.3.F,,,,16
Inselspital Bern,L.5.4.F,,,,11
Inselspital Bern,L.5.5.F,,,,0
Inselspital Bern,L.6 Beatmung, , , , 
Inselspital Bern,L.6.1.F,,,,109
Inselspital Bern,L.6.2.F,,,,109
