institution;indicator;taux observE 2008;taux attendu 2008;SMR 2008;nombre de cas 2008;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009
HUG ≠ Soins aigus;I Affections orthopEdiques et traumatologiques; ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;I.1 Remplacement de l'articulation endoprothËse totale (EPT); ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;I.1.1.M PremiËre implantation d'EPT de hanche (pas en cas de fracture) mortalitE;0.003;0.002;1.9;318;0.003;0.002;1.6;333
HUG ≠ Soins aigus;I.1.2.M Changement d'EPT de hanche et changement de composants mortalitE;0.069;0.01;7;29;0;0.01;0;43
HUG ≠ Soins aigus;I.1.3.M PremiËre implantation d'EPT de genou mortalitE;0;0.001;0;251;0;0.001;0;305
HUG ≠ Soins aigus;I.1.4.M Changement d'EPT de genou mortalitE;0;0.003;0;14;0;0.005;0;16
HUG ≠ Soins aigus;I.1.5.M EPT de hanche ou de genou aprËs chirurgie tumorale mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HUG ≠ Soins aigus;I.2 OpErations de la colonne vertEbrale; ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;I.2.1.F Total des OP de la colonne vertEbrale;NaN;NaN;NaN;648;NaN;NaN;NaN;638
HUG ≠ Soins aigus;I.2.2.M Discectomie (sans accident tumeur OP complexe de la colonne vertEbrale) mortalitE;0;0;0;254;0;0;0;227
HUG ≠ Soins aigus;I.3 Fractures mEtaphysaires de la hanche; ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;I.3.1.M Fractures du col du fEmur (‚ge >19) mortalitE;0.04;0.048;0.8;202;0.02;0.043;0.5;245
HUG ≠ Soins aigus;I.3.2.M Fractures du col du fEmur ‚ge 20-59 mortalitE;0;0;NaN;12;0.05;0.004;13.2;20
HUG ≠ Soins aigus;I.3.3.M Fractures du col du fEmur ‚ge 60-69 mortalitE;0;0.016;0;27;0;0.018;0;24
HUG ≠ Soins aigus;I.3.4.M Fractures du col du fEmur ‚ge 70-79 mortalitE;0.026;0.026;1;39;0.017;0.021;0.8;59
HUG ≠ Soins aigus;I.3.5.M Fractures du col du fEmur ‚ge 80-84 mortalitE;0.024;0.039;0.6;41;0;0.035;0;46
HUG ≠ Soins aigus;I.3.6.M Fractures du col du fEmur ‚ge 85-89 mortalitE;0.026;0.059;0.4;39;0.02;0.057;0.4;49
HUG ≠ Soins aigus;I.3.7.M Fractures du col du fEmur ‚ge >89 mortalitE;0.114;0.1;1.1;44;0.043;0.091;0.5;47
HUG ≠ Soins aigus;I.3.8.M Fracture du trochanter (‚ge >19) mortalitE;0.032;0.043;0.7;248;0.034;0.043;0.8;205
HUG ≠ Soins aigus;J Affections complexes hEtErogËnes (indicateur pour peer review); ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;J.1 Respiration artificielle; ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;J.1.1.M Cas de respiration artificielle >95 h (‡ líexclusion des nouveau≠nEs) mortalitE;0.263;0.287;0.9;175;0.243;0.265;0.9;259
HUG ≠ Soins aigus;J.2 Etats septiques; ; ; ; ; ; ; ; 
HUG ≠ Soins aigus;J.2.1.M DP Etats septiques mortalitE;0.21;0.172;1.2;286;0.19;0.174;1.1;379
Institution;Indikator;beobachtete Rate 2008;erwartete Rate 2008;SMR 2008;Fallzahl 2008;beobachtete Rate 2009;erwartete Rate 2009;SMR 2009;Fallzahl 2009
Inselspital Bern;A Erkrankungen des Herzens; ; ; ; ; ; ; ; 
Inselspital Bern;A.1 Herzinfarkt; ; ; ; ; ; ; ; 
Inselspital Bern;A.1.1.M HD Herzinfarkt (Alter >19) Mortalit‰t;0.041;0.056;0.7;1'049;0.043;0.051;0.8;1'000
Inselspital Bern;A.1.2.M HD Herzinfarkt Alter 20-44 Mortalit‰t;0.015;0.011;1.4;68;0;0.009;0;53
Inselspital Bern;A.1.3.M HD Herzinfarkt Alter 45-64 Mortalit‰t;0.027;0.025;1.1;440;0.032;0.022;1.5;443
Inselspital Bern;A.1.4.M HD Herzinfarkt Alter 65-84 Mortalit‰t;0.051;0.076;0.7;493;0.053;0.067;0.8;454
Inselspital Bern;A.1.5.M HD Herzinfarkt Alter >84 Mortalit‰t;0.104;0.211;0.5;48;0.1;0.213;0.5;50
Inselspital Bern;A.1.6.P Anteil HD Herzinfarkt (Alter >19) mit LHK oder OP an Koronargef‰ssen;0.955;0.515;NaN;1'002;0.963;0.522;NaN;963
Inselspital Bern;A.1.7.M HD Herzinfarkt (Alter >19) Direktaufnahmen nicht weiter verlegt Mortalit‰t;0.1;0.089;1.1;211;0.105;0.077;1.4;219
Inselspital Bern;A.1.8.M HD Herzinfarkt (Alter >19) Zuverlegungen Mortalit‰t;0.029;0.037;0.8;758;0.029;0.031;0.9;691
Inselspital Bern;A.1.9.P Anteil akute Infarktformen n.n.bez. (Alter >19);0.01;0.071;NaN;11;0.012;0.065;NaN;12
Inselspital Bern;A.1.10.M Transmuraler Herzinfarkt (Alter >19) Mortalit‰t;0.058;0.059;1;565;0.057;0.055;1;545
Inselspital Bern;A.1.11.M Nichttransmuraler Infarkt/NSTEMI (Alter >19) Mortalit‰t;0.013;0.037;0.3;473;0.018;0.034;0.5;438
Inselspital Bern;A.2 Herzinsuffizienz; ; ; ; ; ; ; ; 
Inselspital Bern;A.2.1.M HD Herzinsuffizienz (Alter >19) Mortalit‰t;0.039;0.068;0.6;285;0.082;0.064;1.3;195
Inselspital Bern;A.2.2.M HD Herzinsuffizienz Alter 20-44 Mortalit‰t;0.182;0.048;3.8;11;NaN;NaN;NaN;<10
Inselspital Bern;A.2.3.M HD Herzinsuffizienz Alter 45-64 Mortalit‰t;0.014;0.036;0.4;73;0.067;0.029;2.3;60
Inselspital Bern;A.2.4.M HD Herzinsuffizienz Alter 65-84 Mortalit‰t;0.017;0.074;0.2;173;0.06;0.067;0.9;100
Inselspital Bern;A.2.5.M HD Herzinsuffizienz Alter >84 Mortalit‰t;0.179;0.123;1.5;28;0.161;0.122;1.3;31
Inselspital Bern;A.3 Linksherzkatheter (LHK); ; ; ; ; ; ; ; 
Inselspital Bern;A.3.1.F F‰lle mit LHK mit Koronardiagnostik/≠intervention insgesamt;NaN;NaN;NaN;4'579;NaN;NaN;NaN;4'161
Inselspital Bern;A.3.2.M F‰lle mit LHK bei Herzinfarkt (Alter >19) ohne OP am Herzen Mortalit‰t;0.032;0.036;0.9;883;0.029;0.028;1;859
Inselspital Bern;A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t;0.095;0.076;1.3;105;0.077;0.115;0.7;104
Inselspital Bern;A.3.4.M F‰lle mit LHK ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19) Mortalit‰t;0.003;0.005;0.5;3'137;0.004;0.005;0.7;2'669
Inselspital Bern;A.3.5.P Anteil therapeutische Katheter ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19);0.372;0.382;NaN;1'167;0.418;0.377;NaN;1'116
Inselspital Bern;A.3.6.F F‰lle mit LHK bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;22;NaN;NaN;NaN;26
Inselspital Bern;A.4 Herzrhythmusstˆrungen; ; ; ; ; ; ; ; 
Inselspital Bern;A.4.1.F HD Herzrhythmusstˆrungen;NaN;NaN;NaN;500;NaN;NaN;NaN;470
Inselspital Bern;A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator; ; ; ; ; ; ; ; 
Inselspital Bern;A.5.1.F Schrittmacherversorgung (Implantationen und Wechsel inkl. Defibrillatoren);NaN;NaN;NaN;234;NaN;NaN;NaN;261
Inselspital Bern;A.5.2.F Implantation oder Wechsel eines Defibrillators;NaN;NaN;NaN;73;NaN;NaN;NaN;98
Inselspital Bern;A.6 Ablative Therapie; ; ; ; ; ; ; ; 
Inselspital Bern;A.6.1.F Kathetergest¸tzte ablative Therapie;NaN;NaN;NaN;278;NaN;NaN;NaN;261
Inselspital Bern;A.6.2.F Chirurgisch ablative Therapie;NaN;NaN;NaN;41;NaN;NaN;NaN;42
Inselspital Bern;A.7 Operationen am Herzen; ; ; ; ; ; ; ; 
Inselspital Bern;A.7.1.F OP am Herzen insgesamt;NaN;NaN;NaN;1'337;NaN;NaN;NaN;1'325
Inselspital Bern;A.7.2.F OP an Herzklappen;NaN;NaN;NaN;601;NaN;NaN;NaN;632
Inselspital Bern;A.7.3.F OP an Koronargef‰ssen;NaN;NaN;NaN;640;NaN;NaN;NaN;523
Inselspital Bern;A.7.4.F Andere OP am Herzen;NaN;NaN;NaN;446;NaN;NaN;NaN;507
Inselspital Bern;A.7.5.F Kombinierte OP am Herzen;NaN;NaN;NaN;314;NaN;NaN;NaN;306
Inselspital Bern;A.7.6.F OP am Herzen bei Kindern und Jugendlichen  (Alter <20);NaN;NaN;NaN;58;NaN;NaN;NaN;55
Inselspital Bern;A.7.7.M Isolierter offener Aortenklappenersatz ohne weitere OP am Herzen Mortalit‰t;0.034;0.03;1.2;263;0.021;0.031;0.7;337
Inselspital Bern;A.7.11.M OP nur an Koronargef‰ssen bei Herzinfarkt (Alter >19) Mortalit‰t;0.021;0.031;0.7;95;0.031;0.05;0.6;65
Inselspital Bern;A.7.12.M OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19) Mortalit‰t;0.003;0.014;0.2;306;0.012;0.018;0.7;248
Inselspital Bern;A.7.13.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 20-49 Mortalit‰t;0;0;NaN;21;0;0;NaN;14
Inselspital Bern;A.7.14.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 50-59 Mortalit‰t;0;0.006;0;47;0.023;0.007;3.6;43
Inselspital Bern;A.7.15.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 60-69 Mortalit‰t;0;0.01;0;115;0.025;0.016;1.5;81
Inselspital Bern;A.7.16.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 70-79 Mortalit‰t;0.01;0.021;0.5;103;0;0.026;0;93
Inselspital Bern;A.7.17.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter >79 Mortalit‰t;0;0.041;0;20;0;0.027;0;17
Inselspital Bern;A.7.18.P Anteil Beatmungsf‰lle >95 h bei OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19);NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;B.1 Schlaganfall; ; ; ; ; ; ; ; 
Inselspital Bern;B.1.1.M HD Schlaganfall alle Formen (Alter >19) Mortalit‰t;0.125;0.095;1.3;511;0.136;0.097;1.4;734
Inselspital Bern;B.1.2.M HD Schlaganfall alle Formen Alter 20-44 Mortalit‰t;0.121;0.051;2.3;58;0.072;0.036;2;69
Inselspital Bern;B.1.3.M HD Schlaganfall alle Formen Alter 45-64 Mortalit‰t;0.075;0.061;1.2;186;0.139;0.066;2.1;251
Inselspital Bern;B.1.4.M HD Schlaganfall alle Formen Alter 65-84 Mortalit‰t;0.138;0.116;1.2;240;0.135;0.111;1.2;364
Inselspital Bern;B.1.5.M HD Schlaganfall alle Formen Alter >84 Mortalit‰t;0.37;0.224;1.7;27;0.22;0.23;1;50
Inselspital Bern;B.1.6.P Anteil Schlaganf‰lle mit Stroke Unit Behandlung (Alter >19);...;...;NaN;...;0.139;0.079;NaN;102
Inselspital Bern;B.1.7.M Hirninfarkt (ICD≠10 I63 Alter >19) Mortalit‰t;0.056;0.06;0.9;284;0.092;0.063;1.5;413
Inselspital Bern;B.1.8.M Hirninfarkt (ICD≠10 I63 Alter >19) Direktaufnahmen Mortalit‰t;0.061;0.063;1;213;0.089;0.061;1.5;292
Inselspital Bern;B.1.9.P Anteil Hirninfarkt (ICD≠10 I63 Alter >19) mit systemischer Thrombolyse;0.313;0.078;NaN;89;0.271;0.076;NaN;112
Inselspital Bern;B.1.9.M Hirninfarkt (ICD≠10 I63 Alter >19) mit systemischer Thrombolyse Mortalit‰t;0.056;0.086;0.7;89;0.152;0.106;1.4;112
Inselspital Bern;B.1.10.M Intrazerebrale Blutung (ICD≠10 I61 Alter >19) Mortalit‰t;0.313;0.252;1.2;99;0.227;0.225;1;163
Inselspital Bern;B.1.11.M Subarachnoidalblutung (ICD≠10 I60 Alter >19) Mortalit‰t;0.183;0.128;1.4;93;0.234;0.14;1.7;94
Inselspital Bern;B.1.12.P Anteil Schlaganfall n.n.bez. (ICD≠10 I64 Alter >19);0.068;0.157;NaN;35;0.087;0.138;NaN;64
Inselspital Bern;B.1.12.M Schlaganfall n.n.bez. (ICD≠10 I64 Alter >19) Mortalit‰t;0;0.058;0;35;0.047;0.082;0.6;64
Inselspital Bern;B.2 Transitorisch isch‰mische Attacke (TIA); ; ; ; ; ; ; ; 
Inselspital Bern;B.2.1.M TIA Mortalit‰t;0;0.001;0;84;0;0.001;0;160
Inselspital Bern;B.2.2.P Anteil TIA mit Stroke Unit Behandlung;...;...;NaN;...;0.062;0.005;NaN;10
Inselspital Bern;C Geriatrische Fr¸hrehablitation; ; ; ; ; ; ; ; 
Inselspital Bern;C.1 Geriatrische Fr¸hrehabilitation; ; ; ; ; ; ; ; 
Inselspital Bern;C.1.1.F Geriatrische Fr¸hrehabilitation;NaN;NaN;NaN;...;NaN;NaN;NaN;<10
Inselspital Bern;D Erkrankungen der Lunge; ; ; ; ; ; ; ; 
Inselspital Bern;D.1 Lungenentz¸ndung (Pneumonie); ; ; ; ; ; ; ; 
Inselspital Bern;D.1.1.M HD Pneumonie Mortalit‰t;0.05;0.027;1.9;321;0.046;0.03;1.5;350
Inselspital Bern;D.1.2.M HD Pneumonie Alter <20 Mortalit‰t;0;0.002;0;156;0.007;0.003;2.1;150
Inselspital Bern;D.1.3.M HD Pneumonie Alter 20-44 Mortalit‰t;0.1;0.012;8.1;30;0.04;0.007;5.3;25
Inselspital Bern;D.1.4.M HD Pneumonie Alter 45-64 Mortalit‰t;0.085;0.041;2.1;59;0.039;0.035;1.1;77
Inselspital Bern;D.1.5.M HD Pneumonie Alter 65-84 Mortalit‰t;0.114;0.07;1.6;70;0.114;0.066;1.7;88
Inselspital Bern;D.1.6.M HD Pneumonie Alter >84 Mortalit‰t;NaN;NaN;NaN;<10;0.1;0.12;0.8;10
Inselspital Bern;D.1.7.M HD Pneumonie Alter 1-19 ohne Tumor oder Mukoviszidose Direktaufnahmen Mortalit‰t;0;0.002;0;115;0.008;0.003;2.5;124
Inselspital Bern;D.1.8.M HD Pneumonie Alter >19 ohne Tumor oder Mukoviszidose Direktaufnahmen Mortalit‰t;0.045;0.031;1.4;112;0.03;0.031;1;135
Inselspital Bern;D.2 Chronisch obstruktive Lungenkrankheit (COPD); ; ; ; ; ; ; ; 
Inselspital Bern;D.2.1.M COPD (Alter >19) Mortalit‰t;0.045;0.033;1.4;66;0.01;0.03;0.3;96
Inselspital Bern;D.2.2.M COPD (Alter >19) mit FEV1 <35% Mortalit‰t;...;...;...;...;0.045;0.078;0.6;22
Inselspital Bern;D.2.3.M COPD (Alter >19) mit FEV1 35-49% Mortalit‰t;...;...;...;...;0;0.016;0;21
Inselspital Bern;D.2.4.M COPD (Alter >19) mit FEV1 50-69% Mortalit‰t;...;...;...;...;0;0.007;0;16
Inselspital Bern;D.2.5.M COPD (Alter >19) mit FEV1 >69% Mortalit‰t;...;...;...;...;NaN;NaN;NaN;<10
Inselspital Bern;D.2.6.P Anteil COPD (Alter >19) mit FEV1 n.n.bez.;...;...;NaN;...;0.333;0.335;NaN;32
Inselspital Bern;D.2.6.M COPD (Alter >19) mit FEV1 n.n.bez. Mortalit‰t;...;...;...;...;0;0.037;0;32
Inselspital Bern;D.3 Lungenkrebs; ; ; ; ; ; ; ; 
Inselspital Bern;D.3.1.F Station‰re Behandlungen bei Lungenkrebs;NaN;NaN;NaN;393;NaN;NaN;NaN;499
Inselspital Bern;D.4 Operationen an der Lunge; ; ; ; ; ; ; ; 
Inselspital Bern;D.4.1.M Grˆssere Resektionen von Lunge oder Bronchien insgesamt Mortalit‰t;0.024;0.029;0.8;168;0.026;0.03;0.9;195
Inselspital Bern;D.4.2.P Anteil Pneumonektomien bei Bronchialkarzinom;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;D.4.2.M Pneumonektomie bei Bronchialkarzinom Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;D.4.3.M Teilresektion der Lunge bei Bronchialkarzinom Mortalit‰t;0.018;0.03;0.6;56;0.013;0.023;0.6;77
Inselspital Bern;E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie); ; ; ; ; ; ; ; 
Inselspital Bern;E.1 Entfernung der Gallenblase (Cholezystektomie); ; ; ; ; ; ; ; 
Inselspital Bern;E.1.1.M Cholezystektomie bei Gallensteinen und Cholezystitis ohne Tumor Mortalit‰t;0.009;0.002;4.5;106;0;0.002;0;87
Inselspital Bern;E.1.2.P Anteil laparoskopische OP bei Cholezystektomie bei Gallensteinen und Cholezystitis ohne Tumor;0.849;0.92;NaN;90;0.885;0.931;NaN;77
Inselspital Bern;E.2 Hernienoperationen; ; ; ; ; ; ; ; 
Inselspital Bern;E.2.1.M Herniotomie ohne OP am Darm Mortalit‰t;0;0.001;0;190;0.004;0.001;6.7;227
Inselspital Bern;E.2.2.M Herniotomie mit OP am Darm Mortalit‰t;NaN;NaN;NaN;<10;0.133;0.084;1.6;15
Inselspital Bern;E.3 Eingriffe an der Schilddr¸se; ; ; ; ; ; ; ; 
Inselspital Bern;E.3.1.F Resektion der Schilddr¸se;NaN;NaN;NaN;107;NaN;NaN;NaN;127
Inselspital Bern;E.3.2.P Anteil Beatmungsf‰lle >95 h bei Resektion der Schilddr¸se;0;0.002;NaN;0;0;0.003;NaN;0
Inselspital Bern;E.3.3.F Radiojodtherapie;NaN;NaN;NaN;...;NaN;NaN;NaN;181
Inselspital Bern;E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen); ; ; ; ; ; ; ; 
Inselspital Bern;E.4.1.M Kolorektale Resektionen insgesamt Mortalit‰t;0.066;0.038;1.8;211;0.086;0.046;1.9;187
Inselspital Bern;E.4.2.M Kolonresektionen bei kolorektalem Karzinom ohne komplizierende Diagnose Mortalit‰t;0.032;0.036;0.9;31;0.045;0.036;1.3;22
Inselspital Bern;E.4.3.M Kolonresektionen bei kolorektalem Karzinom mit komplizierender Diagnose Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;E.4.4.M Rektumresektionen bei kolorektalem Karzinom Mortalit‰t;0.083;0.021;4;24;0;0.022;0;26
Inselspital Bern;E.4.5.M Kolorektale Resektionen bei Divertikel ohne Abszess/Perforation Mortalit‰t;0;0.001;0;10;0;0.008;0;12
Inselspital Bern;E.4.6.M Kolorektale Resektionen bei Divertikel mit Abszess/Perforation Mortalit‰t;0;0.052;0;11;0.385;0.099;3.9;13
Inselspital Bern;E.4.7.M Kolorektale Resektionen bei Darmisch‰mie Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;E.4.8.F Kolorektale Resektionen bei anderer Diagnose;NaN;NaN;NaN;120;NaN;NaN;NaN;101
Inselspital Bern;E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom;NaN;NaN;NaN;143;NaN;NaN;NaN;153
Inselspital Bern;E.5 Operationen am Magen; ; ; ; ; ; ; ; 
Inselspital Bern;E.5.1.F Magenresektionen insgesamt;NaN;NaN;NaN;43;NaN;NaN;NaN;45
Inselspital Bern;E.5.2.M Magenresektionen (ohne ÷sophaguseingriff) bei Magenkarzinom Mortalit‰t;0;0.052;0;14;0;0.051;0;14
Inselspital Bern;E.5.3.M Magenresektionen mit komplexem Eingriff am ÷sophagus Mortalit‰t;NaN;NaN;NaN;<10;0;0.097;0;10
Inselspital Bern;E.6 Operationen am ÷sophagus; ; ; ; ; ; ; ; 
Inselspital Bern;E.6.1.M Komplexe Eingriffe am ÷sophagus Mortalit‰t;0;0.015;0;10;0;0.074;0;15
Inselspital Bern;E.7 Operationen am Pankreas; ; ; ; ; ; ; ; 
Inselspital Bern;E.7.1.M Pankreasresektionen insgesamt (ohne Transplantation Alter >19) Mortalit‰t;0.032;0.051;0.6;63;0;0.055;0;62
Inselspital Bern;F Operationen an Gef‰ssen; ; ; ; ; ; ; ; 
Inselspital Bern;F.1 Extrakranielle Gef‰ssoperationen; ; ; ; ; ; ; ; 
Inselspital Bern;F.1.1.M Extrakranielle Gef‰ss≠OP Mortalit‰t;0;0.002;0;83;0.014;0.005;2.9;74
Inselspital Bern;F.1.2.M Perkutane Stentimplantation in extrakranielle Gef‰sse Mortalit‰t;0.045;0.039;1.2;44;0;0.022;0;59
Inselspital Bern;F.1.3.F Weitere extrakranielle Gef‰ss≠OP bei OP an Herz oder Aorta;NaN;NaN;NaN;24;NaN;NaN;NaN;14
Inselspital Bern;F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma); ; ; ; ; ; ; ; 
Inselspital Bern;F.2.1.F OP an der Aorta insgesamt;NaN;NaN;NaN;146;NaN;NaN;NaN;155
Inselspital Bern;F.2.2.M Offene abdominale OP bei Aortenaneurysma nicht rupturiert Mortalit‰t;0.011;0.036;0.3;89;0.012;0.041;0.3;84
Inselspital Bern;F.2.3.M Endovaskul‰re abdominale OP bei Aortenaneurysma nicht rupturiert Mortalit‰t;0;0.024;0;12;0;0.023;0;13
Inselspital Bern;F.2.4.F OP bei thorakalem oder thorakoabdominalem Aneurysma (ohne Aortenklappe);NaN;NaN;NaN;<10;NaN;NaN;NaN;16
Inselspital Bern;F.2.5.M Aortenaneurysma rupturiert Mortalit‰t;0.379;0.414;0.9;29;0.189;0.362;0.5;53
Inselspital Bern;F.3 Operationen an Becken≠/Beinarterien; ; ; ; ; ; ; ; 
Inselspital Bern;F.3.1.F OP an Becken≠/Beinarterien insgesamt;NaN;NaN;NaN;108;NaN;NaN;NaN;118
Inselspital Bern;F.3.2.M OP an Becken≠/Beinarterien bei Claudicatio Mortalit‰t;...;...;...;...;0;0.024;0;26
Inselspital Bern;F.3.3.M OP an Becken≠/Beinarterien bei Ruheschmerz Mortalit‰t;...;...;...;...;NaN;NaN;NaN;<10
Inselspital Bern;F.3.4.M OP an Becken≠/Beinarterien bei Ulzeration oder Gangr‰n Mortalit‰t;...;...;...;...;NaN;NaN;NaN;<10
Inselspital Bern;F.3.5.M OP an Becken≠/Beinarterien bei arterieller Embolie/Thrombose Mortalit‰t;0.048;0.037;1.3;21;0.125;0.067;1.9;16
Inselspital Bern;F.3.6.M OP an Becken≠/Beinarterien bei Komplikationen durch Prothesen/Implantate Mortalit‰t;NaN;NaN;NaN;<10;0;0.067;0;13
Inselspital Bern;F.3.7.M OP an Becken≠/Beinarterien bei Aneurysma/Dissektion Mortalit‰t;0;0.021;0;11;0;0.016;0;15
Inselspital Bern;F.3.8.F OP an Becken≠/Beinarterien kombiniert mit Aorten≠OP;NaN;NaN;NaN;17;NaN;NaN;NaN;16
Inselspital Bern;F.3.9.F OP an Becken≠/Beinarterien bei anderen komplexen Diagnosen;NaN;NaN;NaN;51;NaN;NaN;NaN;18
Inselspital Bern;F.4 Amputationen; ; ; ; ; ; ; ; 
Inselspital Bern;F.4.1.M Amputation im Fussbereich kein Trauma Mortalit‰t;0.013;0.014;0.9;75;0.042;0.026;1.6;71
Inselspital Bern;F.4.2.M Amputation untere Extremit‰t kein Trauma Mortalit‰t;0.083;0.095;0.9;24;0.065;0.097;0.7;31
Inselspital Bern;G Geburtshilfe und Frauenheilkunde; ; ; ; ; ; ; ; 
Inselspital Bern;G.1 Geburten; ; ; ; ; ; ; ; 
Inselspital Bern;G.1.1.F Station‰re Geburten;NaN;NaN;NaN;1'284;NaN;NaN;NaN;1'304
Inselspital Bern;G.1.1.P Anteil Todesfall der Mutter bei station‰ren Geburten;0;0;NaN;0;0;0;NaN;0
Inselspital Bern;G.1.2.P Anteil vaginale Geburten mit Dammriss 3. und 4. Grades;0.035;0.028;NaN;27;0.039;0.029;NaN;29
Inselspital Bern;G.1.3.P Anteil vaginale Geburten mit Episiotomie;0.218;0.291;NaN;169;0.21;0.289;NaN;157
Inselspital Bern;G.1.4.P Anteil Kaiserschnitt (Sectio);0.395;0.328;NaN;507;0.427;0.325;NaN;557
Inselspital Bern;G.2 Neugeborene; ; ; ; ; ; ; ; 
Inselspital Bern;G.2.1.F Neugeborene <1250 g;NaN;NaN;NaN;...;NaN;NaN;NaN;125
Inselspital Bern;G.2.2.F Neugeborene <1250 g Zuverlegungen;NaN;NaN;NaN;...;NaN;NaN;NaN;<10
Inselspital Bern;G.2.3.F Neugeborene <500 g;NaN;NaN;NaN;...;NaN;NaN;NaN;18
Inselspital Bern;G.2.4.F Neugeborene 500-749 g;NaN;NaN;NaN;...;NaN;NaN;NaN;38
Inselspital Bern;G.2.5.F Neugeborene 750-999 g;NaN;NaN;NaN;...;NaN;NaN;NaN;32
Inselspital Bern;G.2.6.F Neugeborene 1000-1249 g;NaN;NaN;NaN;...;NaN;NaN;NaN;37
Inselspital Bern;G.2.7.F Neugeborene 1250-1499 g;NaN;NaN;NaN;...;NaN;NaN;NaN;48
Inselspital Bern;G.2.8.F Neugeborene 1500-2499 g;NaN;NaN;NaN;...;NaN;NaN;NaN;302
Inselspital Bern;G.2.9.F Neugeborene >2499 g oder ohne Gewichtsangabe;NaN;NaN;NaN;...;NaN;NaN;NaN;1'341
Inselspital Bern;G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie); ; ; ; ; ; ; ; 
Inselspital Bern;G.3.1.M Hysterektomie bei gutartigen Erkrankungen Mortalit‰t;0;0;NaN;76;0;0.001;0;121
Inselspital Bern;G.3.2.P Anteil laparoskopische/vaginale OP bei Hysterektomien ohne Plastik;0.824;0.707;NaN;61;0.883;0.73;NaN;106
Inselspital Bern;G.4 Brustkrebs; ; ; ; ; ; ; ; 
Inselspital Bern;G.4.1.F Station‰re Behandlungen bei Brustkrebs;NaN;NaN;NaN;137;NaN;NaN;NaN;317
Inselspital Bern;G.5 Eingriffe an der Brust; ; ; ; ; ; ; ; 
Inselspital Bern;G.5.1.F Eingriffe an der Brust insgesamt (Mammaresektionen und ≠plastiken);NaN;NaN;NaN;198;NaN;NaN;NaN;189
Inselspital Bern;G.5.2.F Resektionen der Mamma bei Brustkrebs;NaN;NaN;NaN;90;NaN;NaN;NaN;110
Inselspital Bern;G.5.3.P Anteil brusterhaltende Resektionen bei Brustkrebs;0.733;0.647;NaN;66;0.755;0.674;NaN;83
Inselspital Bern;H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane; ; ; ; ; ; ; ; 
Inselspital Bern;H.1 Entfernung der Niere (Nephrektomie); ; ; ; ; ; ; ; 
Inselspital Bern;H.1.1.M Vollst‰ndige Nephrektomie Mortalit‰t;0;0.01;0;65;0.015;0.024;0.6;68
Inselspital Bern;H.1.2.P Anteil laparoskopische OP bei vollst‰ndiger Nephrektomie;NaN;NaN;NaN;<10;0.176;0.212;NaN;12
Inselspital Bern;H.1.3.P Anteil partielle Nephrektomie;0.309;0.22;NaN;29;0.306;0.258;NaN;30
Inselspital Bern;H.1.3.M Partielle Nephrektomie Mortalit‰t;0;0.006;0;29;0;0.01;0;30
Inselspital Bern;H.1.4.P Anteil laparoskopische OP bei partieller Nephrektomie;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Inselspital Bern;H.2 Nierensteine; ; ; ; ; ; ; ; 
