hospital_indicator,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.8.M,0.081,0.078,1,358
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.9.P,0.14,0.076,,58
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.9.M,0.086,0.104,0.8,58
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.10.M,0.352,0.275,1.3,88
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.11.M,0.204,0.114,1.8,54
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.12.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.12.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) B.2 Accident ischEmique transitoire (AIT), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) B.2.1.M,0,0.001,0,108
Centre Hospitalier Universitaire Vaudois (CHUV) B.2.2.P,0,0.005,,0
Centre Hospitalier Universitaire Vaudois (CHUV) C REEducation gEriatrique prEcoce, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) C.1 REEducation gEriatrique prEcoce, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) C.1.1.F,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) D Maladies pulmonaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.1 Pneumonie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.1.M,0.029,0.054,0.5,731
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.2.M,0.007,0.005,1.6,136
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.3.M,0,0.007,0,66
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.4.M,0.017,0.034,0.5,116
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.5.M,0.024,0.068,0.3,297
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.6.M,0.095,0.119,0.8,116
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.7.M,0,0.004,0,103
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.8.M,0.028,0.052,0.5,501
Centre Hospitalier Universitaire Vaudois (CHUV) D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.1.M,0.012,0.038,0.3,161
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.2.M,0,0.055,0,20
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.3.M,0,0.026,0,20
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.4.M,0,0.017,0,16
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.5.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.6.P,0.596,0.335,,96
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.6.M,0.021,0.053,0.4,96
Centre Hospitalier Universitaire Vaudois (CHUV) D.3 Cancer du poumon (carcinome bronchique), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.3.1.F,,,,554
Centre Hospitalier Universitaire Vaudois (CHUV) D.4 OpErations du poumon, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.1.M,0.036,0.029,1.2,195
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.2.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.2.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.3.M,0.044,0.031,1.4,91
Centre Hospitalier Universitaire Vaudois (CHUV) E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.1.1.M,0.004,0.004,1.2,233
Centre Hospitalier Universitaire Vaudois (CHUV) E.1.2.P,0.979,0.931,,228
Centre Hospitalier Universitaire Vaudois (CHUV) E.2 REparations de hernie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.1.M,0.004,0.002,1.7,233
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.2.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) E.3 OpErations de la thyroÔde, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.1.F,,,,85
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.2.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.3.F,,,,58
Centre Hospitalier Universitaire Vaudois (CHUV) E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.1.M,0.088,0.052,1.7,251
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.2.M,0.1,0.048,2.1,60
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.3.M,0.071,0.229,0.3,14
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.4.M,0.034,0.022,1.5,29
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.5.M,0,0.004,0,22
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.6.M,0,0.048,0,12
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.7.M,0.429,0.375,1.1,21
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.8.F,,,,93
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.10.F Interventions colorectales locales affection autre que cancer colorectal,,,,155
Centre Hospitalier Universitaire Vaudois (CHUV) E.5 OpErations de l'estomac, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.1.F,,,,28
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.2.M,0,0.046,0,10
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.3.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) E.6 OpErations de líúsophage, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.6.1.M,0.065,0.093,0.7,31
Centre Hospitalier Universitaire Vaudois (CHUV) E.7 OpErations du pancrEas, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.7.1.M,0.114,0.063,1.8,44
Centre Hospitalier Universitaire Vaudois (CHUV) F OpErations de vaisseaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.1.M,0,0.005,0,94
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.2.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.3.F,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.1.F,,,,81
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.2.M,0.043,0.043,1,23
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.3.M,0,0.022,0,27
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.4.F,,,,16
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.5.M,0.571,0.382,1.5,14
Centre Hospitalier Universitaire Vaudois (CHUV) F.3 OpErations des artËres du bassin et des jambes, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.1.F,,,,103
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.2.M,0,0.019,0,25
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.3.M,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.4.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.5.M,0.1,0.07,1.4,30
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.6.M,0.091,0.074,1.2,11
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.7.M,0.062,0.04,1.6,16
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.8.F,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.9.F,,,,14
Centre Hospitalier Universitaire Vaudois (CHUV) F.4 Amputations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.1.M,0.039,0.026,1.5,76
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.2.M,0.061,0.099,0.6,33
Centre Hospitalier Universitaire Vaudois (CHUV) G GynEcologie et obstEtrique, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1 Accouchements, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.F,,,,2'495
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.P,0,0,,0
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.2.P,0.022,0.029,,37
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.3.P,0.394,0.289,,656
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.4.P,0.332,0.325,,828
Centre Hospitalier Universitaire Vaudois (CHUV) G.2 Nouveau≠nEs, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.1.F,,,,82
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.2.F,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.3.F,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.4.F,,,,24
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.5.F,,,,20
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.6.F,,,,29
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.7.F,,,,36
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.8.F,,,,355
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.9.F,,,,2'456
Centre Hospitalier Universitaire Vaudois (CHUV) G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.1.M,0.007,0.001,5,146
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.2.P,0.793,0.73,,111
Centre Hospitalier Universitaire Vaudois (CHUV) G.4 Cancer du sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.1.F,,,,507
Centre Hospitalier Universitaire Vaudois (CHUV) G.5 Interventions du sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.1.F,,,,425
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.2.F,,,,240
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.3.P,0.621,0.674,,149
Centre Hospitalier Universitaire Vaudois (CHUV) H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.1.M,0,0.017,0,70
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.2.P,0.386,0.212,,27
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.3.P NEphrectomie partielle pourcentage,0.157,0.258,,13
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.3.M,0,0.009,0,13
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.4.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) H.2 Calculs rEnaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.1.F,,,,233
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.2.P,0.3,0.434,,70
Centre Hospitalier Universitaire Vaudois (CHUV) H.3 OpErations de la vessie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.1.F,,,,192
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.2.F,,,,188
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.3.F,,,,142
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.4.P,0,0.04,,0
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.5.M,0,0.031,0,14
Centre Hospitalier Universitaire Vaudois (CHUV) H.4 REsection prostatique transurEtrale (TURP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.M,0.009,0.003,3.2,113
Centre Hospitalier Universitaire Vaudois (CHUV) H.5 Carcinome de la prostate, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.1.F,,,,295
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.2.M,0,0.008,0,50
Centre Hospitalier Universitaire Vaudois (CHUV) I Affections orthopEdiques et traumatologiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1 Remplacement de l'articulation endoprothËse totale (EPT), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.1.M,0,0.001,0,284
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.2.M,0.02,0.009,2.1,51
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.3.M,0,0.001,0,211
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.4.M,0,0.005,0,39
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.5.M,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) I.2 OpErations de la colonne vertEbrale, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.1.F,,,,593
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.2.M,0,0,0,257
Centre Hospitalier Universitaire Vaudois (CHUV) I.3 Fractures mEtaphysaires de la hanche, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.1.M,0.012,0.041,0.3,163
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.2.M,0,0.005,0,15
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.3.M,0,0.017,0,11
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.4.M,0,0.023,0,27
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.5.M,0,0.034,0,53
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.6.M,0,0.059,0,29
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.7.M,0.071,0.084,0.9,28
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.8.M,0.038,0.042,0.9,159
Centre Hospitalier Universitaire Vaudois (CHUV) J Affections complexes hEtErogËnes (indicateur pour peer review), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.1.M,0.198,0.258,0.8,398
Centre Hospitalier Universitaire Vaudois (CHUV) J.2 Etats septiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.1.M,0.209,0.171,1.2,235
Institution Indikator,beobachtete Rate 2009,erwartete Rate 2009,SMR 2009,Fallzahl 2009
Universitätsspital Zürich A Erkrankungen des Herzens, , , , 
Universitätsspital Zürich A.1 Herzinfarkt, , , , 
Universitätsspital Zürich A.1.1.M,0.057,0.053,1.1,526
Universitätsspital Zürich A.1.2.M,0.029,0.007,4,34
Universitätsspital Zürich A.1.3.M,0.029,0.022,1.3,208
Universitätsspital Zürich A.1.4.M,0.067,0.067,1,252
Universitätsspital Zürich A.1.5.M,0.188,0.205,0.9,32
Universitätsspital Zürich A.1.6.P,0.926,0.522,,487
Universitätsspital Zürich A.1.7.M,0.156,0.09,1.7,160
Universitätsspital Zürich A.1.8.M,0.021,0.03,0.7,233
Universitätsspital Zürich A.1.9.P,0.029,0.065,,15
Universitätsspital Zürich A.1.10.M,0.069,0.052,1.3,303
Universitätsspital Zürich A.1.11.M,0.024,0.041,0.6,208
Universitätsspital Zürich A.2 Herzinsuffizienz, , , , 
Universitätsspital Zürich A.2.1.M,0.051,0.06,0.9,215
Universitätsspital Zürich A.2.2.M,,,,<10
Universitätsspital Zürich A.2.3.M,0.033,0.026,1.3,60
Universitätsspital Zürich A.2.4.M,0.032,0.068,0.5,126
Universitätsspital Zürich A.2.5.M,0.25,0.128,2,20
Universitätsspital Zürich A.3 Linksherzkatheter (LHK), , , , 
Universitätsspital Zürich A.3.1.F,,,,2'037
Universitätsspital Zürich A.3.2.M,0.049,0.028,1.7,427
Universitätsspital Zürich A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,0.22,0.102,2.2,82
Universitätsspital Zürich A.3.4.M,0.012,0.005,2.3,1'297
Universitätsspital Zürich A.3.5.P,0.374,0.377,,485
Universitätsspital Zürich A.3.6.F,,,,<10
Universitätsspital Zürich A.4 Herzrhythmusstˆrungen, , , , 
Universitätsspital Zürich A.4.1.F,,,,343
Universitätsspital Zürich A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Universitätsspital Zürich A.5.1.F,,,,333
Universitätsspital Zürich A.5.2.F,,,,143
Universitätsspital Zürich A.6 Ablative Therapie, , , , 
Universitätsspital Zürich A.6.1.F,,,,180
Universitätsspital Zürich A.6.2.F,,,,83
Universitätsspital Zürich A.7 Operationen am Herzen, , , , 
Universitätsspital Zürich A.7.1.F,,,,950
Universitätsspital Zürich A.7.2.F,,,,523
Universitätsspital Zürich A.7.3.F,,,,401
Universitätsspital Zürich A.7.4.F,,,,271
Universitätsspital Zürich A.7.5.F,,,,221
Universitätsspital Zürich A.7.6.F,,,,<10
Universitätsspital Zürich A.7.7.M,0.042,0.027,1.6,214
Universitätsspital Zürich A.7.11.M,0,0.056,0,51
Universitätsspital Zürich A.7.12.M,0.028,0.017,1.6,217
Universitätsspital Zürich A.7.13.M,,,,<10
Universitätsspital Zürich A.7.14.M,0.019,0.005,4.2,52
Universitätsspital Zürich A.7.15.M,0.015,0.017,0.9,68
Universitätsspital Zürich A.7.16.M,0.052,0.026,2,77
Universitätsspital Zürich A.7.17.M,0,0.028,0,12
Universitätsspital Zürich A.7.18.P,0.06,0.03,,13
Universitätsspital Zürich B.1 Schlaganfall, , , , 
Universitätsspital Zürich B.1.1.M,0.096,0.098,1,624
Universitätsspital Zürich B.1.2.M,0.058,0.036,1.6,86
Universitätsspital Zürich B.1.3.M,0.068,0.066,1,192
Universitätsspital Zürich B.1.4.M,0.109,0.112,1,293
Universitätsspital Zürich B.1.5.M,0.189,0.233,0.8,53
Universitätsspital Zürich B.1.6.P,0.264,0.079,,165
Universitätsspital Zürich B.1.7.M,0.035,0.064,0.5,400
Universitätsspital Zürich B.1.8.M,0.032,0.061,0.5,342
Universitätsspital Zürich B.1.9.P,0.285,0.076,,114
Universitätsspital Zürich B.1.9.M,0.079,0.113,0.7,114
Universitätsspital Zürich B.1.10.M,0.244,0.246,1,123
Universitätsspital Zürich B.1.11.M,0.135,0.131,1,89
Universitätsspital Zürich B.1.12.P,0.019,0.138,,12
Universitätsspital Zürich B.1.12.M,0.333,0.106,3.1,12
Universitätsspital Zürich B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Universitätsspital Zürich B.2.1.M,0,0.001,0,101
Universitätsspital Zürich B.2.2.P,0,0.005,,0
Universitätsspital Zürich C Geriatrische Fr¸hrehablitation, , , , 
Universitätsspital Zürich C.1 Geriatrische Fr¸hrehabilitation, , , , 
Universitätsspital Zürich C.1.1.F,,,,0
Universitätsspital Zürich D Erkrankungen der Lunge, , , , 
Universitätsspital Zürich D.1 Lungenentz¸ndung (Pneumonie), , , , 
Universitätsspital Zürich D.1.1.M,0.04,0.04,1,175
Universitätsspital Zürich D.1.2.M,,,,<10
Universitätsspital Zürich D.1.3.M,0.027,0.007,3.7,37
Universitätsspital Zürich D.1.4.M,0.026,0.036,0.7,76
Universitätsspital Zürich D.1.5.M,0.077,0.067,1.2,52
Universitätsspital Zürich D.1.6.M,,,,<10
Universitätsspital Zürich D.1.7.M,,,,<10
Universitätsspital Zürich D.1.8.M,0.017,0.026,0.6,121
Universitätsspital Zürich D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Universitätsspital Zürich D.2.1.M,0.081,0.026,3.1,99
Universitätsspital Zürich D.2.2.M,0.068,0.048,1.4,44
Universitätsspital Zürich D.2.3.M,0.091,0.025,3.7,11
Universitätsspital Zürich D.2.4.M,,,,<10
Universitätsspital Zürich D.2.5.M,,,,<10
Universitätsspital Zürich D.2.6.P,0.404,0.335,,40
Universitätsspital Zürich D.2.6.M,0.1,0.031,3.2,40
Universitätsspital Zürich D.3 Lungenkrebs, , , , 
Universitätsspital Zürich D.3.1.F,,,,667
Universitätsspital Zürich D.4 Operationen an der Lunge, , , , 
Universitätsspital Zürich D.4.1.M,0.026,0.026,1,344
Universitätsspital Zürich D.4.2.P,0.11,0.091,,17
Universitätsspital Zürich D.4.2.M,0,0.039,0,17
Universitätsspital Zürich D.4.3.M,0.007,0.023,0.3,137
Universitätsspital Zürich E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Universitätsspital Zürich E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Universitätsspital Zürich E.1.1.M,0.01,0.001,7.7,101
Universitätsspital Zürich E.1.2.P,0.871,0.931,,88
Universitätsspital Zürich E.2 Hernienoperationen, , , , 
Universitätsspital Zürich E.2.1.M,0,0.001,0,242
Universitätsspital Zürich E.2.2.M,,,,<10
Universitätsspital Zürich E.3 Eingriffe an der Schilddr¸se, , , , 
Universitätsspital Zürich E.3.1.F,,,,98
Universitätsspital Zürich E.3.2.P,0,0.003,,0
Universitätsspital Zürich E.3.3.F,,,,129
Universitätsspital Zürich E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Universitätsspital Zürich E.4.1.M,0.135,0.042,3.2,200
Universitätsspital Zürich E.4.2.M,0.132,0.024,5.6,38
Universitätsspital Zürich E.4.3.M,,,,<10
Universitätsspital Zürich E.4.4.M,0.053,0.026,2,38
Universitätsspital Zürich E.4.5.M,0,0.001,0,10
Universitätsspital Zürich E.4.6.M,0.1,0.035,2.9,10
Universitätsspital Zürich E.4.7.M,0.5,0.384,1.3,26
Universitätsspital Zürich E.4.8.F,,,,74
Universitätsspital Zürich E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Universitätsspital Zürich E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,116
Universitätsspital Zürich E.5 Operationen am Magen, , , , 
Universitätsspital Zürich E.5.1.F,,,,36
Universitätsspital Zürich E.5.2.M,0,0.025,0,12
Universitätsspital Zürich E.5.3.M,,,,<10
Universitätsspital Zürich E.6 Operationen am ÷sophagus, , , , 
Universitätsspital Zürich E.6.1.M,0.095,0.054,1.8,21
Universitätsspital Zürich E.7 Operationen am Pankreas, , , , 
Universitätsspital Zürich E.7.1.M,0.067,0.048,1.4,45
Universitätsspital Zürich F Operationen an Gef‰ssen, , , , 
Universitätsspital Zürich F.1 Extrakranielle Gef‰ssoperationen, , , , 
Universitätsspital Zürich F.1.1.M,0,0.008,0,35
Universitätsspital Zürich F.1.2.M,0.029,0.015,1.8,35
Universitätsspital Zürich F.1.3.F,,,,<10
Universitätsspital Zürich F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Universitätsspital Zürich F.2.1.F,,,,141
Universitätsspital Zürich F.2.2.M,,,,<10
Universitätsspital Zürich F.2.3.M,0.038,0.025,1.5,78
Universitätsspital Zürich F.2.4.F,,,,31
Universitätsspital Zürich F.2.5.M,0.205,0.335,0.6,73
Universitätsspital Zürich F.3 Operationen an Becken≠/Beinarterien, , , , 
Universitätsspital Zürich F.3.1.F,,,,50
Universitätsspital Zürich F.3.2.M,0.091,0.014,6.6,11
Universitätsspital Zürich F.3.3.M,,,,<10
Universitätsspital Zürich F.3.4.M,,,,<10
Universitätsspital Zürich F.3.5.M,,,,<10
Universitätsspital Zürich F.3.6.M,,,,<10
Universitätsspital Zürich F.3.7.M,,,,<10
Universitätsspital Zürich F.3.8.F,,,,<10
Universitätsspital Zürich F.3.9.F,,,,14
Universitätsspital Zürich F.4 Amputationen, , , , 
Universitätsspital Zürich F.4.1.M,0,0.015,0,17
Universitätsspital Zürich F.4.2.M,,,,<10
Universitätsspital Zürich G Geburtshilfe und Frauenheilkunde, , , , 
Universitätsspital Zürich G.1 Geburten, , , , 
Universitätsspital Zürich G.1.1.F,,,,2'398
Universitätsspital Zürich G.1.1.P,0,0,,0
Universitätsspital Zürich G.1.2.P,0.018,0.029,,25
Universitätsspital Zürich G.1.3.P,0.294,0.289,,416
Universitätsspital Zürich G.1.4.P,0.41,0.325,,983
Universitätsspital Zürich G.2 Neugeborene, , , , 
Universitätsspital Zürich G.2.1.F,,,,113
Universitätsspital Zürich G.2.2.F,,,,<10
Universitätsspital Zürich G.2.3.F,,,,28
Universitätsspital Zürich G.2.4.F,,,,25
Universitätsspital Zürich G.2.5.F,,,,28
Universitätsspital Zürich G.2.6.F,,,,32
Universitätsspital Zürich G.2.7.F,,,,37
Universitätsspital Zürich G.2.8.F,,,,329
Universitätsspital Zürich G.2.9.F,,,,2'109
Universitätsspital Zürich G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Universitätsspital Zürich G.3.1.M,0,0,0,168
Universitätsspital Zürich G.3.2.P,0.662,0.73,,106
Universitätsspital Zürich G.4 Brustkrebs, , , , 
Universitätsspital Zürich G.4.1.F,,,,368
Universitätsspital Zürich G.5 Eingriffe an der Brust, , , , 
Universitätsspital Zürich G.5.1.F,,,,438
Universitätsspital Zürich G.5.2.F,,,,157
Universitätsspital Zürich G.5.3.P,0.586,0.674,,92
Universitätsspital Zürich H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Universitätsspital Zürich H.1 Entfernung der Niere (Nephrektomie), , , , 
Universitätsspital Zürich H.1.1.M,0.027,0.016,1.7,73
Universitätsspital Zürich H.1.2.P,0.603,0.212,,44
Universitätsspital Zürich H.1.3.P Anteil partielle Nephrektomie,0.255,0.258,,25
Universitätsspital Zürich H.1.3.M,0,0.008,0,25
Universitätsspital Zürich H.1.4.P,0.56,0.169,,14
Universitätsspital Zürich H.2 Nierensteine, , , , 
Universitätsspital Zürich H.2.1.F,,,,544
Universitätsspital Zürich H.2.2.P,0.805,0.434,,438
Universitätsspital Zürich H.3 Eingriffe an der Harnblase, , , , 
Universitätsspital Zürich H.3.1.F,,,,170
Universitätsspital Zürich H.3.2.F,,,,137
Universitätsspital Zürich H.3.3.F,,,,93
Universitätsspital Zürich H.3.4.P,,,,<10
Universitätsspital Zürich H.3.5.M,0.08,0.04,2,25
Universitätsspital Zürich H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Universitätsspital Zürich H.4.1.M,0,0.002,0,170
Universitätsspital Zürich H.5 Prostatakarzinom, , , , 
Universitätsspital Zürich H.5.1.F,,,,390
Universitätsspital Zürich H.5.2.M,0.021,0.001,15.3,145
Universitätsspital Zürich I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Universitätsspital Zürich I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
