hospital_indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.9.M,0.172,0.096,1.8,29
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.10.M,0.361,0.301,1.2,108
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.11.M,0.282,0.114,2.5,39
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.12.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) B.1.12.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) B.2 Accident ischEmique transitoire (AIT), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) B.2.1.M,0.019,0.002,9.3,107
Centre Hospitalier Universitaire Vaudois (CHUV) B.2.2.P,...,...,,...
Centre Hospitalier Universitaire Vaudois (CHUV) C REEducation gEriatrique prEcoce, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) C.1 REEducation gEriatrique prEcoce, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) C.1.1.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) D Maladies pulmonaires, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.1 Pneumonie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.1.M,0.053,0.057,0.9,524
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.2.M,0.012,0.002,8.1,81
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.3.M,0.02,0.014,1.4,51
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.4.M,0.036,0.038,1,84
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.5.M,0.072,0.071,1,222
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.6.M,0.081,0.118,0.7,86
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.7.M,0.015,0.002,7.7,67
Centre Hospitalier Universitaire Vaudois (CHUV) D.1.8.M,0.036,0.055,0.7,358
Centre Hospitalier Universitaire Vaudois (CHUV) D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.1.M,0.045,0.036,1.2,179
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.2.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.3.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.4.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.5.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.6.P,...,...,,...
Centre Hospitalier Universitaire Vaudois (CHUV) D.2.6.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) D.3 Cancer du poumon (carcinome bronchique), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.3.1.F,,,,496
Centre Hospitalier Universitaire Vaudois (CHUV) D.4 OpErations du poumon, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.1.M,0.021,0.027,0.8,187
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.2.P,0.111,0.136,,10
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.2.M,0.1,0.02,5,10
Centre Hospitalier Universitaire Vaudois (CHUV) D.4.3.M,0.025,0.025,1,80
Centre Hospitalier Universitaire Vaudois (CHUV) E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.1.1.M,0,0.004,0,218
Centre Hospitalier Universitaire Vaudois (CHUV) E.1.2.P,0.945,0.92,,206
Centre Hospitalier Universitaire Vaudois (CHUV) E.2 REparations de hernie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.1.M,0.005,0.002,2.2,211
Centre Hospitalier Universitaire Vaudois (CHUV) E.2.2.M,0,0.076,0,13
Centre Hospitalier Universitaire Vaudois (CHUV) E.3 OpErations de la thyroÔde, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.1.F,,,,77
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.2.P,0,0.002,,0
Centre Hospitalier Universitaire Vaudois (CHUV) E.3.3.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.1.M,0.055,0.047,1.2,254
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.2.M,0.024,0.04,0.6,42
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.3.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.4.M,0,0.028,0,35
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.5.M,0,0.007,0,24
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.6.M,0,0.079,0,30
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.7.M,0.25,0.307,0.8,20
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.8.F,,,,97
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,11
Centre Hospitalier Universitaire Vaudois (CHUV) E.4.10.F Interventions colorectales locales affection autre que cancer colorectal,,,,161
Centre Hospitalier Universitaire Vaudois (CHUV) E.5 OpErations de l'estomac, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.1.F,,,,26
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.2.M,0,0.065,0,12
Centre Hospitalier Universitaire Vaudois (CHUV) E.5.3.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) E.6 OpErations de líúsophage, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.6.1.M,0,0.028,0,27
Centre Hospitalier Universitaire Vaudois (CHUV) E.7 OpErations du pancrEas, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) E.7.1.M,0.048,0.052,0.9,42
Centre Hospitalier Universitaire Vaudois (CHUV) F OpErations de vaisseaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.1.M,0,0.004,0,78
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.2.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) F.1.3.F,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.1.F,,,,82
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.2.M,0.037,0.032,1.1,27
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.3.M,0.036,0.018,1.9,28
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.4.F,,,,10
Centre Hospitalier Universitaire Vaudois (CHUV) F.2.5.M,0.2,0.354,0.6,15
Centre Hospitalier Universitaire Vaudois (CHUV) F.3 OpErations des artËres du bassin et des jambes, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.1.F,,,,126
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.2.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.3.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.4.M,...,...,...,...
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.5.M,0.023,0.043,0.5,43
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.6.M,0,0.054,0,15
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.7.M,0.083,0.017,4.9,12
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.8.F,,,,10
Centre Hospitalier Universitaire Vaudois (CHUV) F.3.9.F,,,,46
Centre Hospitalier Universitaire Vaudois (CHUV) F.4 Amputations, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.1.M,0.02,0.017,1.2,101
Centre Hospitalier Universitaire Vaudois (CHUV) F.4.2.M,0.029,0.102,0.3,35
Centre Hospitalier Universitaire Vaudois (CHUV) G GynEcologie et obstEtrique, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1 Accouchements, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.F,,,,2'315
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.1.P,0,0,,0
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.2.P,0.019,0.028,,30
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.3.P,0.405,0.291,,644
Centre Hospitalier Universitaire Vaudois (CHUV) G.1.4.P,0.313,0.328,,725
Centre Hospitalier Universitaire Vaudois (CHUV) G.2 Nouveau≠nEs, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.1.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.2.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.3.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.4.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.5.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.6.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.7.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.8.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.2.9.F,,,,...
Centre Hospitalier Universitaire Vaudois (CHUV) G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.1.M,0,0,,165
Centre Hospitalier Universitaire Vaudois (CHUV) G.3.2.P,0.612,0.707,,93
Centre Hospitalier Universitaire Vaudois (CHUV) G.4 Cancer du sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.4.1.F,,,,251
Centre Hospitalier Universitaire Vaudois (CHUV) G.5 Interventions du sein, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.1.F,,,,392
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.2.F,,,,163
Centre Hospitalier Universitaire Vaudois (CHUV) G.5.3.P,0.552,0.647,,90
Centre Hospitalier Universitaire Vaudois (CHUV) H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.1.M,0.012,0.016,0.7,85
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.2.P,0.388,0.242,,33
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.3.P NEphrectomie partielle pourcentage,0.124,0.22,,12
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.3.M,0,0.009,0,12
Centre Hospitalier Universitaire Vaudois (CHUV) H.1.4.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) H.2 Calculs rEnaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.1.F,,,,169
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.2.P,0.355,0.43,,60
Centre Hospitalier Universitaire Vaudois (CHUV) H.3 OpErations de la vessie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.1.F,,,,182
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.2.F,,,,204
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.3.F,,,,148
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.4.P,...,...,,...
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.5.M,0.059,0.023,2.6,17
Centre Hospitalier Universitaire Vaudois (CHUV) H.4 REsection prostatique transurEtrale (TURP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.M,0,0.002,0,101
Centre Hospitalier Universitaire Vaudois (CHUV) H.5 Carcinome de la prostate, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.1.F,,,,288
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.2.M,0,0.001,0,49
Centre Hospitalier Universitaire Vaudois (CHUV) I Affections orthopEdiques et traumatologiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1 Remplacement de l'articulation endoprothËse totale (EPT), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.1.M,0,0.002,0,237
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.2.M,0,0.007,0,71
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.3.M,0,0.001,0,215
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.4.M,0,0.003,0,24
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.5.M,,,,0
Centre Hospitalier Universitaire Vaudois (CHUV) I.2 OpErations de la colonne vertEbrale, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.1.F,,,,602
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.2.M,0,0,0,228
Centre Hospitalier Universitaire Vaudois (CHUV) I.3 Fractures mEtaphysaires de la hanche, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.1.M,0.042,0.041,1,142
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.2.M,0,0,,17
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.3.M,0,0.019,0,16
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.4.M,0,0.023,0,30
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.5.M,0.071,0.034,2.1,28
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.6.M,0.094,0.066,1.4,32
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.7.M,0.053,0.094,0.6,19
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.8.M,0.031,0.041,0.8,159
Centre Hospitalier Universitaire Vaudois (CHUV) J Affections complexes hEtErogËnes (indicateur pour peer review), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.1.M,0.287,0.248,1.2,261
Centre Hospitalier Universitaire Vaudois (CHUV) J.2 Etats septiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.1.M,0.181,0.174,1,221
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Universitätsspital Zürich A Erkrankungen des Herzens, , , , 
Universitätsspital Zürich A.1 Herzinfarkt, , , , 
Universitätsspital Zürich A.1.1.M,0.103,0.064,1.6,126
Universitätsspital Zürich A.1.2.M,,,,<10
Universitätsspital Zürich A.1.3.M,0.036,0.024,1.5,56
Universitätsspital Zürich A.1.4.M,0.1,0.078,1.3,50
Universitätsspital Zürich A.1.5.M,0.462,0.215,2.1,13
Universitätsspital Zürich A.1.6.P,0.849,0.515,,107
Universitätsspital Zürich A.1.7.M,0.244,0.125,1.9,45
Universitätsspital Zürich A.1.8.M,0.054,0.033,1.7,37
Universitätsspital Zürich A.1.9.P,0.144,0.071,,18
Universitätsspital Zürich A.1.10.M,0.065,0.055,1.2,93
Universitätsspital Zürich A.1.11.M,0,0.064,0,14
Universitätsspital Zürich A.2 Herzinsuffizienz, , , , 
Universitätsspital Zürich A.2.1.M,0.075,0.065,1.2,187
Universitätsspital Zürich A.2.2.M,0,0.049,0,13
Universitätsspital Zürich A.2.3.M,0.154,0.033,4.6,52
Universitätsspital Zürich A.2.4.M,0.051,0.071,0.7,98
Universitätsspital Zürich A.2.5.M,0.042,0.117,0.4,24
Universitätsspital Zürich A.3 Linksherzkatheter (LHK), , , , 
Universitätsspital Zürich A.3.1.F,,,,2'099
Universitätsspital Zürich A.3.2.M,0.029,0.035,0.8,103
Universitätsspital Zürich A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,0.037,0.06,0.6,465
Universitätsspital Zürich A.3.4.M,0.009,0.005,1.8,1'373
Universitätsspital Zürich A.3.5.P,0.398,0.382,,547
Universitätsspital Zürich A.3.6.F,,,,<10
Universitätsspital Zürich A.4 Herzrhythmusstˆrungen, , , , 
Universitätsspital Zürich A.4.1.F,,,,398
Universitätsspital Zürich A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Universitätsspital Zürich A.5.1.F,,,,288
Universitätsspital Zürich A.5.2.F,,,,121
Universitätsspital Zürich A.6 Ablative Therapie, , , , 
Universitätsspital Zürich A.6.1.F,,,,172
Universitätsspital Zürich A.6.2.F,,,,76
Universitätsspital Zürich A.7 Operationen am Herzen, , , , 
Universitätsspital Zürich A.7.1.F,,,,718
Universitätsspital Zürich A.7.2.F,,,,376
Universitätsspital Zürich A.7.3.F,,,,316
Universitätsspital Zürich A.7.4.F,,,,219
Universitätsspital Zürich A.7.5.F,,,,174
Universitätsspital Zürich A.7.6.F,,,,0
Universitätsspital Zürich A.7.7.M,0.025,0.028,0.9,159
Universitätsspital Zürich A.7.11.M,,,,<10
Universitätsspital Zürich A.7.12.M,0,0.015,0,205
Universitätsspital Zürich A.7.13.M,0,0,,10
Universitätsspital Zürich A.7.14.M,0,0.008,0,36
Universitätsspital Zürich A.7.15.M,0,0.011,0,85
Universitätsspital Zürich A.7.16.M,0,0.02,0,62
Universitätsspital Zürich A.7.17.M,0,0.062,0,12
Universitätsspital Zürich A.7.18.P,,,,<10
Universitätsspital Zürich B.1 Schlaganfall, , , , 
Universitätsspital Zürich B.1.1.M,0.113,0.101,1.1,646
Universitätsspital Zürich B.1.2.M,0.104,0.048,2.2,67
Universitätsspital Zürich B.1.3.M,0.058,0.061,1,223
Universitätsspital Zürich B.1.4.M,0.136,0.117,1.2,301
Universitätsspital Zürich B.1.5.M,0.218,0.239,0.9,55
Universitätsspital Zürich B.1.6.P,...,...,,...
Universitätsspital Zürich B.1.7.M,0.077,0.065,1.2,391
Universitätsspital Zürich B.1.8.M,0.077,0.066,1.2,338
Universitätsspital Zürich B.1.9.P,0.297,0.078,,116
Universitätsspital Zürich B.1.9.M,0.129,0.1,1.3,116
Universitätsspital Zürich B.1.10.M,0.226,0.259,0.9,124
Universitätsspital Zürich B.1.11.M,0.131,0.139,0.9,99
Universitätsspital Zürich B.1.12.P,0.05,0.157,,32
Universitätsspital Zürich B.1.12.M,0.062,0.074,0.8,32
Universitätsspital Zürich B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Universitätsspital Zürich B.2.1.M,0,0.002,0,101
Universitätsspital Zürich B.2.2.P,...,...,,...
Universitätsspital Zürich C Geriatrische Fr¸hrehablitation, , , , 
Universitätsspital Zürich C.1 Geriatrische Fr¸hrehabilitation, , , , 
Universitätsspital Zürich C.1.1.F,,,,...
Universitätsspital Zürich D Erkrankungen der Lunge, , , , 
Universitätsspital Zürich D.1 Lungenentz¸ndung (Pneumonie), , , , 
Universitätsspital Zürich D.1.1.M,0.072,0.049,1.5,208
Universitätsspital Zürich D.1.2.M,,,,<10
Universitätsspital Zürich D.1.3.M,0,0.007,0,43
Universitätsspital Zürich D.1.4.M,0.076,0.039,1.9,79
Universitätsspital Zürich D.1.5.M,0.085,0.07,1.2,71
Universitätsspital Zürich D.1.6.M,0.231,0.136,1.7,13
Universitätsspital Zürich D.1.7.M,,,,<10
Universitätsspital Zürich D.1.8.M,0.039,0.036,1.1,153
Universitätsspital Zürich D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Universitätsspital Zürich D.2.1.M,0.026,0.028,0.9,114
Universitätsspital Zürich D.2.2.M,...,...,...,...
Universitätsspital Zürich D.2.3.M,...,...,...,...
Universitätsspital Zürich D.2.4.M,...,...,...,...
Universitätsspital Zürich D.2.5.M,...,...,...,...
Universitätsspital Zürich D.2.6.P,...,...,,...
Universitätsspital Zürich D.2.6.M,...,...,...,...
Universitätsspital Zürich D.3 Lungenkrebs, , , , 
Universitätsspital Zürich D.3.1.F,,,,586
Universitätsspital Zürich D.4 Operationen an der Lunge, , , , 
Universitätsspital Zürich D.4.1.M,0.031,0.026,1.2,327
Universitätsspital Zürich D.4.2.P,0.147,0.136,,20
Universitätsspital Zürich D.4.2.M,0,0.06,0,20
Universitätsspital Zürich D.4.3.M,0.026,0.028,0.9,116
Universitätsspital Zürich E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Universitätsspital Zürich E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Universitätsspital Zürich E.1.1.M,0,0.001,0,128
Universitätsspital Zürich E.1.2.P,0.898,0.92,,115
Universitätsspital Zürich E.2 Hernienoperationen, , , , 
Universitätsspital Zürich E.2.1.M,0,0.001,0,270
Universitätsspital Zürich E.2.2.M,,,,<10
Universitätsspital Zürich E.3 Eingriffe an der Schilddr¸se, , , , 
Universitätsspital Zürich E.3.1.F,,,,117
Universitätsspital Zürich E.3.2.P,,,,<10
Universitätsspital Zürich E.3.3.F,,,,...
Universitätsspital Zürich E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Universitätsspital Zürich E.4.1.M,0.097,0.036,2.7,207
Universitätsspital Zürich E.4.2.M,0.067,0.025,2.7,30
Universitätsspital Zürich E.4.3.M,,,,<10
Universitätsspital Zürich E.4.4.M,0.032,0.022,1.5,31
Universitätsspital Zürich E.4.5.M,0,0.001,0,22
Universitätsspital Zürich E.4.6.M,0.1,0.053,1.9,20
Universitätsspital Zürich E.4.7.M,0.5,0.347,1.4,12
Universitätsspital Zürich E.4.8.F,,,,89
Universitätsspital Zürich E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Universitätsspital Zürich E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,85
Universitätsspital Zürich E.5 Operationen am Magen, , , , 
Universitätsspital Zürich E.5.1.F,,,,24
Universitätsspital Zürich E.5.2.M,,,,<10
Universitätsspital Zürich E.5.3.M,,,,<10
Universitätsspital Zürich E.6 Operationen am ÷sophagus, , , , 
Universitätsspital Zürich E.6.1.M,0.095,0.054,1.8,21
Universitätsspital Zürich E.7 Operationen am Pankreas, , , , 
Universitätsspital Zürich E.7.1.M,0.087,0.066,1.3,46
Universitätsspital Zürich F Operationen an Gef‰ssen, , , , 
Universitätsspital Zürich F.1 Extrakranielle Gef‰ssoperationen, , , , 
Universitätsspital Zürich F.1.1.M,0.028,0.003,8.8,36
Universitätsspital Zürich F.1.2.M,0.029,0.021,1.4,35
Universitätsspital Zürich F.1.3.F,,,,<10
Universitätsspital Zürich F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Universitätsspital Zürich F.2.1.F,,,,145
Universitätsspital Zürich F.2.2.M,,,,<10
Universitätsspital Zürich F.2.3.M,0.025,0.026,1,81
Universitätsspital Zürich F.2.4.F,,,,21
Universitätsspital Zürich F.2.5.M,0.258,0.428,0.6,31
Universitätsspital Zürich F.3 Operationen an Becken≠/Beinarterien, , , , 
Universitätsspital Zürich F.3.1.F,,,,34
Universitätsspital Zürich F.3.2.M,...,...,...,...
Universitätsspital Zürich F.3.3.M,...,...,...,...
Universitätsspital Zürich F.3.4.M,...,...,...,...
Universitätsspital Zürich F.3.5.M,,,,<10
Universitätsspital Zürich F.3.6.M,,,,<10
Universitätsspital Zürich F.3.7.M,,,,<10
Universitätsspital Zürich F.3.8.F,,,,<10
Universitätsspital Zürich F.3.9.F,,,,16
Universitätsspital Zürich F.4 Amputationen, , , , 
Universitätsspital Zürich F.4.1.M,0,0.021,0,19
Universitätsspital Zürich F.4.2.M,0.455,0.102,4.5,11
Universitätsspital Zürich G Geburtshilfe und Frauenheilkunde, , , , 
Universitätsspital Zürich G.1 Geburten, , , , 
Universitätsspital Zürich G.1.1.F,,,,2'238
Universitätsspital Zürich G.1.1.P,0,0,,0
Universitätsspital Zürich G.1.2.P,0.015,0.028,,20
Universitätsspital Zürich G.1.3.P,0.313,0.291,,407
Universitätsspital Zürich G.1.4.P,0.419,0.328,,937
Universitätsspital Zürich G.2 Neugeborene, , , , 
Universitätsspital Zürich G.2.1.F,,,,...
Universitätsspital Zürich G.2.2.F,,,,...
Universitätsspital Zürich G.2.3.F,,,,...
Universitätsspital Zürich G.2.4.F,,,,...
Universitätsspital Zürich G.2.5.F,,,,...
Universitätsspital Zürich G.2.6.F,,,,...
Universitätsspital Zürich G.2.7.F,,,,...
Universitätsspital Zürich G.2.8.F,,,,...
Universitätsspital Zürich G.2.9.F,,,,...
Universitätsspital Zürich G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Universitätsspital Zürich G.3.1.M,0,0,0,188
Universitätsspital Zürich G.3.2.P,0.571,0.707,,104
Universitätsspital Zürich G.4 Brustkrebs, , , , 
Universitätsspital Zürich G.4.1.F,,,,246
Universitätsspital Zürich G.5 Eingriffe an der Brust, , , , 
Universitätsspital Zürich G.5.1.F,,,,494
Universitätsspital Zürich G.5.2.F,,,,201
Universitätsspital Zürich G.5.3.P,0.647,0.647,,130
Universitätsspital Zürich H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Universitätsspital Zürich H.1 Entfernung der Niere (Nephrektomie), , , , 
Universitätsspital Zürich H.1.1.M,0,0.015,0,74
Universitätsspital Zürich H.1.2.P,0.595,0.242,,44
Universitätsspital Zürich H.1.3.P Anteil partielle Nephrektomie,0.267,0.22,,27
Universitätsspital Zürich H.1.3.M,0.037,0.011,3.5,27
Universitätsspital Zürich H.1.4.P,,,,<10
Universitätsspital Zürich H.2 Nierensteine, , , , 
Universitätsspital Zürich H.2.1.F,,,,569
Universitätsspital Zürich H.2.2.P,0.789,0.43,,449
Universitätsspital Zürich H.3 Eingriffe an der Harnblase, , , , 
Universitätsspital Zürich H.3.1.F,,,,123
Universitätsspital Zürich H.3.2.F,,,,127
Universitätsspital Zürich H.3.3.F,,,,74
Universitätsspital Zürich H.3.4.P,...,...,,...
Universitätsspital Zürich H.3.5.M,0,0.023,0,23
Universitätsspital Zürich H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Universitätsspital Zürich H.4.1.M,0,0.002,0,137
Universitätsspital Zürich H.5 Prostatakarzinom, , , , 
Universitätsspital Zürich H.5.1.F,,,,301
Universitätsspital Zürich H.5.2.M,0,0.001,0,125
Universitätsspital Zürich I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Universitätsspital Zürich I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
