hospital_indicator,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011
Centre Hospitalier Universitaire Vaudois (CHUV) H.2 Calculs rEnaux, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.1.F,,,,247
Centre Hospitalier Universitaire Vaudois (CHUV) H.2.2.P,0.231,0.429,,57
Centre Hospitalier Universitaire Vaudois (CHUV) H.3 OpErations de la vessie, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.1.F,,,,192
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.2.F,,,,191
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.3.F,,,,143
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.4.P,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) H.3.5.M,0,0.04,0,13
Centre Hospitalier Universitaire Vaudois (CHUV) H.4 REsection prostatique transurEtrale (TURP), , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.4.1.M,0,0.002,0,129
Centre Hospitalier Universitaire Vaudois (CHUV) H.5 Carcinome de la prostate, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.1.F,,,,284
Centre Hospitalier Universitaire Vaudois (CHUV) H.5.2.M,0,0.001,0,44
Centre Hospitalier Universitaire Vaudois (CHUV) I Affections orthopEdiques et traumatologiques, , , , 
"Centre Hospitalier Universitaire Vaudois (CHUV) I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.1.M,0,0.002,0,265
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.2.M,0.037,0.011,3.4,81
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.3.M,0,0.001,0,238
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.4.M,0.022,0.002,10.4,46
Centre Hospitalier Universitaire Vaudois (CHUV) I.1.5.M,,,,<10
Centre Hospitalier Universitaire Vaudois (CHUV) I.2 OpErations de la colonne vertEbrale, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.1.F,,,,608
Centre Hospitalier Universitaire Vaudois (CHUV) I.2.2.M,0,0,0,214
Centre Hospitalier Universitaire Vaudois (CHUV) I.3 Fractures mEtaphysaires de la hanche, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.1.M,0.039,0.032,1.2,207
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.2.M,0,0,,19
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.3.M,0,0.007,0,25
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.4.M,0.027,0.017,1.6,37
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.5.M,0.051,0.028,1.8,39
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.6.M,0.057,0.05,1.1,53
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.7.M,0.059,0.063,0.9,34
Centre Hospitalier Universitaire Vaudois (CHUV) I.3.8.M,0.02,0.034,0.6,202
"Centre Hospitalier Universitaire Vaudois (CHUV) J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1 Respiration artificielle, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.1.1.M,0.242,0.256,0.9,384
Centre Hospitalier Universitaire Vaudois (CHUV) J.2 Etats septiques, , , , 
Centre Hospitalier Universitaire Vaudois (CHUV) J.2.1.M,0.201,0.147,1.4,288
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Inselspital Bern A Erkrankungen des Herzens, , , , 
Inselspital Bern A.1 Herzinfarkt, , , , 
Inselspital Bern A.1.1.M,0.041,0.046,0.9,1'188
Inselspital Bern A.1.2.M,0.027,0.013,2,73
Inselspital Bern A.1.3.M,0.028,0.018,1.6,462
Inselspital Bern A.1.4.M,0.046,0.058,0.8,588
Inselspital Bern A.1.5.M,0.108,0.181,0.6,65
Inselspital Bern A.1.6.P,0.979,0.557,,1'163
Inselspital Bern A.1.7.M,0.109,0.067,1.6,256
Inselspital Bern A.1.8.M,0.026,0.028,0.9,797
Inselspital Bern A.1.9.P,0.013,0.036,,15
Inselspital Bern A.1.10.M,0.055,0.054,1,561
Inselspital Bern A.1.11.M,0.02,0.03,0.7,612
Inselspital Bern A.2 Herzinsuffizienz, , , , 
Inselspital Bern A.2.1.M,0.05,0.064,0.8,281
Inselspital Bern A.2.2.M,0.062,0.027,2.3,16
Inselspital Bern A.2.3.M,0.03,0.026,1.2,66
Inselspital Bern A.2.4.M,0.058,0.067,0.9,154
Inselspital Bern A.2.5.M,0.044,0.124,0.4,45
Inselspital Bern A.3 Linksherzkatheter (LHK), , , , 
Inselspital Bern A.3.1.F,,,,3'818
Inselspital Bern A.3.2.M,0.039,0.032,1.2,1'025
"Inselspital Bern A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",0.196,0.106,1.9,112
Inselspital Bern A.3.4.M,0.006,0.005,1.2,2'171
Inselspital Bern A.3.5.P,0.464,0.387,,1'007
Inselspital Bern A.3.6.F,,,,28
Inselspital Bern A.4 Herzrhythmusstˆrungen, , , , 
Inselspital Bern A.4.1.F,,,,492
Inselspital Bern A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Inselspital Bern A.5.1.F,,,,279
Inselspital Bern A.5.2.F,,,,67
Inselspital Bern A.6 Ablative Therapie, , , , 
Inselspital Bern A.6.1.F,,,,271
Inselspital Bern A.6.2.F,,,,45
Inselspital Bern A.7 Operationen am Herzen, , , , 
Inselspital Bern A.7.1.F,,,,1'436
Inselspital Bern A.7.2.F,,,,704
Inselspital Bern A.7.3.F,,,,669
Inselspital Bern A.7.4.F,,,,407
Inselspital Bern A.7.5.F,,,,316
Inselspital Bern A.7.6.F,,,,74
Inselspital Bern A.7.7.M,0.015,0.024,0.6,205
Inselspital Bern A.7.8.M,0.021,0.063,0.3,145
Inselspital Bern A.7.9.M,0.008,0.053,0.2,122
Inselspital Bern A.7.10.M,0.083,0.091,0.9,24
Inselspital Bern A.7.11.M,0,0.043,0,109
Inselspital Bern A.7.12.M,0,0.015,0,349
Inselspital Bern A.7.13.M,0,0.03,0,20
Inselspital Bern A.7.14.M,0,0.011,0,63
Inselspital Bern A.7.15.M,0,0.007,0,145
Inselspital Bern A.7.16.M,0,0.024,0,94
Inselspital Bern A.7.17.M,0,0.021,0,27
Inselspital Bern A.7.18.P,,,,<10
Inselspital Bern B.1 Schlaganfall, , , , 
Inselspital Bern B.1.1.M,0.125,0.084,1.5,1'004
Inselspital Bern B.1.2.M,0.071,0.034,2.1,84
Inselspital Bern B.1.3.M,0.095,0.051,1.9,316
Inselspital Bern B.1.4.M,0.145,0.093,1.6,503
Inselspital Bern B.1.5.M,0.158,0.18,0.9,101
Inselspital Bern B.1.6.P,,,,<10
Inselspital Bern B.1.7.M,0.069,0.054,1.3,694
Inselspital Bern B.1.8.M,0.068,0.057,1.2,512
Inselspital Bern B.1.9.P,0.252,0.108,,175
Inselspital Bern B.1.9.M,0.109,0.09,1.2,175
Inselspital Bern B.1.10.M,0.305,0.211,1.4,177
Inselspital Bern B.1.11.M,0.195,0.125,1.6,118
Inselspital Bern B.1.12.P,0.015,0.1,,15
Inselspital Bern B.1.12.M,0,0.036,0,15
Inselspital Bern B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Inselspital Bern B.2.1.M,0,0.002,0,164
Inselspital Bern B.2.2.P,0,0.006,,0
Inselspital Bern C Geriatrische Fr¸hrehablitation, , , , 
Inselspital Bern C.1 Geriatrische Fr¸hrehabilitation, , , , 
Inselspital Bern C.1.1.F,,,,0
Inselspital Bern C.1.2.P,,,,0
Inselspital Bern C.1.3.S,,,,0
Inselspital Bern D Erkrankungen der Lunge, , , , 
Inselspital Bern D.1 Lungenentz¸ndung (Pneumonie), , , , 
Inselspital Bern D.1.1.M,0.046,0.032,1.4,346
Inselspital Bern D.1.2.M,0.008,0.003,2.9,126
Inselspital Bern D.1.3.M,0,0.004,0,28
Inselspital Bern D.1.4.M,0,0.03,0,59
Inselspital Bern D.1.5.M,0.122,0.059,2.1,115
Inselspital Bern D.1.6.M,0.056,0.112,0.5,18
Inselspital Bern D.1.7.M,0.01,0.003,3.1,105
Inselspital Bern D.1.8.M,0.062,0.034,1.8,144
Inselspital Bern D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Inselspital Bern D.2.1.M,0.054,0.028,1.9,92
Inselspital Bern D.2.2.M,0.053,0.044,1.2,38
Inselspital Bern D.2.3.M,0.071,0.017,4.2,14
Inselspital Bern D.2.4.M,0.067,0.011,6.1,15
Inselspital Bern D.2.5.M,,,,<10
Inselspital Bern D.2.6.P,0.228,0.369,,21
Inselspital Bern D.2.6.M,0.048,0.034,1.4,21
Inselspital Bern D.3 Lungenkrebs, , , , 
Inselspital Bern D.3.1.F,,,,509
Inselspital Bern D.4 Operationen an der Lunge, , , , 
Inselspital Bern D.4.1.M,0.03,0.026,1.1,202
Inselspital Bern D.4.2.P,,,,<10
Inselspital Bern D.4.2.M,,,,<10
Inselspital Bern D.4.3.M,0.051,0.023,2.2,79
Inselspital Bern D.4.4.P,0.356,0.084,,31
Inselspital Bern E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Inselspital Bern E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Inselspital Bern E.1.1.M,0,0.001,0,86
Inselspital Bern E.1.2.P,0.814,0.935,,70
Inselspital Bern E.2 Hernienoperationen, , , , 
Inselspital Bern E.2.1.M,0.011,0.001,19,184
Inselspital Bern E.2.2.M,0.071,0.051,1.4,14
Inselspital Bern E.3 Eingriffe an der Schilddr¸se, , , , 
Inselspital Bern E.3.1.F,,,,187
Inselspital Bern E.3.2.P,,,,<10
Inselspital Bern E.3.3.F,,,,140
Inselspital Bern E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Inselspital Bern E.4.1.M,0.075,0.038,2,212
Inselspital Bern E.4.2.M,0.029,0.031,1,34
Inselspital Bern E.4.3.M,,,,<10
Inselspital Bern E.4.4.M,0,0.012,0,24
Inselspital Bern E.4.5.M,,,,<10
Inselspital Bern E.4.6.M,,,,<10
Inselspital Bern E.4.7.M,0.467,0.373,1.3,15
Inselspital Bern E.4.8.F,,,,117
Inselspital Bern E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Inselspital Bern E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,167
Inselspital Bern E.5 Operationen am Magen, , , , 
Inselspital Bern E.5.1.F,,,,94
Inselspital Bern E.5.2.M,,,,<10
Inselspital Bern E.5.3.M,0,0.038,0,18
Inselspital Bern E.6 Operationen am ÷sophagus, , , , 
Inselspital Bern E.6.1.M,0.042,0.043,1,24
Inselspital Bern E.7 Operationen am Pankreas, , , , 
Inselspital Bern E.7.1.M,0.063,0.061,1,63
Inselspital Bern F Operationen an Gef‰ssen, , , , 
Inselspital Bern F.1 Extrakranielle Gef‰ssoperationen, , , , 
Inselspital Bern F.1.1.M,0,0.005,0,96
Inselspital Bern F.1.2.M,0.042,0.046,0.9,71
Inselspital Bern F.1.3.F,,,,14
Inselspital Bern F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Inselspital Bern F.2.1.F,,,,299
Inselspital Bern F.2.2.M,0.047,0.04,1.2,64
Inselspital Bern F.2.3.M,0,0.008,0,34
Inselspital Bern F.2.4.F,,,,145
Inselspital Bern F.2.5.M,0.311,0.335,0.9,45
Inselspital Bern F.3 Operationen an Becken≠/Beinarterien, , , , 
Inselspital Bern F.3.1.F,,,,158
Inselspital Bern F.3.2.M,0,0.002,0,22
Inselspital Bern F.3.3.M,,,,<10
Inselspital Bern F.3.4.M,0,0.034,0,11
Inselspital Bern F.3.5.M,0.132,0.054,2.5,38
Inselspital Bern F.3.6.M,0,0.027,0,12
Inselspital Bern F.3.7.M,0,0.01,0,27
Inselspital Bern F.3.8.F,,,,19
Inselspital Bern F.3.9.F,,,,23
Inselspital Bern F.4 Amputationen, , , , 
Inselspital Bern F.4.1.M,0.051,0.029,1.7,78
Inselspital Bern F.4.2.M,0.139,0.1,1.4,36
Inselspital Bern F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Inselspital Bern F.5.1.F,,,,746
Inselspital Bern F.5.2.F,,,,31
Inselspital Bern F.5.3.F,,,,27
Inselspital Bern G Geburtshilfe und Frauenheilkunde, , , , 
Inselspital Bern G.1 Geburten, , , , 
Inselspital Bern G.1.1.F,,,,1'278
Inselspital Bern G.1.1.P,0,0,,0
Inselspital Bern G.1.2.P,0.051,0.031,,40
Inselspital Bern G.1.3.P,0.226,0.264,,176
Inselspital Bern G.1.4.P,0.391,0.33,,500
Inselspital Bern G.2 Neugeborene, , , , 
Inselspital Bern G.2.1.F,,,,117
Inselspital Bern G.2.2.F,,,,<10
Inselspital Bern G.2.3.F,,,,<10
Inselspital Bern G.2.4.F,,,,41
Inselspital Bern G.2.5.F,,,,28
Inselspital Bern G.2.6.F,,,,43
Inselspital Bern G.2.7.F,,,,44
Inselspital Bern G.2.8.F,,,,311
Inselspital Bern G.2.9.F,,,,1'354
Inselspital Bern G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Inselspital Bern G.3.1.M,0,0.002,0,99
Inselspital Bern G.3.2.P,0.818,0.743,,81
Inselspital Bern G.4 Brustkrebs, , , , 
Inselspital Bern G.4.1.F,,,,326
Inselspital Bern G.5 Eingriffe an der Brust, , , , 
Inselspital Bern G.5.1.F,,,,199
Inselspital Bern G.5.2.F,,,,121
Inselspital Bern G.5.3.P,0.711,0.714,,86
Inselspital Bern H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Inselspital Bern H.1 Entfernung der Niere (Nephrektomie), , , , 
Inselspital Bern H.1.1.M,0.012,0.005,2.5,86
Inselspital Bern H.1.2.P,,,,<10
Inselspital Bern H.1.3.P Anteil partielle Nephrektomie,0.277,0.256,,33
Inselspital Bern H.1.3.M,0,0.006,0,33
Inselspital Bern H.1.4.P,0.303,0.272,,10
Inselspital Bern H.2 Nierensteine, , , , 
Inselspital Bern H.2.1.F,,,,630
Inselspital Bern H.2.2.P,0.768,0.429,,484
Inselspital Bern H.3 Eingriffe an der Harnblase, , , , 
Inselspital Bern H.3.1.F,,,,323
Inselspital Bern H.3.2.F,,,,205
Inselspital Bern H.3.3.F,,,,152
Inselspital Bern H.3.4.P,0.303,0.104,,46
Inselspital Bern H.3.5.M,0.012,0.024,0.5,83
Inselspital Bern H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Inselspital Bern H.4.1.M,0,0.001,0,140
Inselspital Bern H.5 Prostatakarzinom, , , , 
Inselspital Bern H.5.1.F,,,,440
Inselspital Bern H.5.2.M,0,0.001,0,59
Inselspital Bern I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Inselspital Bern I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Inselspital Bern I.1.1.M,0.01,0.001,8.9,97
Inselspital Bern I.1.2.M,0,0.004,0,29
Inselspital Bern I.1.3.M,0,0.001,0,57
Inselspital Bern I.1.4.M,0,0,,15
Inselspital Bern I.1.5.M,,,,<10
Inselspital Bern I.2 Operationen an der Wirbels‰ule, , , , 
Inselspital Bern I.2.1.F,,,,1'122
Inselspital Bern I.2.2.M,0,0,0,317
Inselspital Bern I.3 H¸ftgelenknahe Frakturen, , , , 
Inselspital Bern I.3.1.M,0.023,0.019,1.2,43
Inselspital Bern I.3.2.M,0,0,,12
Inselspital Bern I.3.3.M,,,,<10
Inselspital Bern I.3.4.M,0,0.01,0,10
Inselspital Bern I.3.5.M,,,,<10
Inselspital Bern I.3.6.M,,,,<10
Inselspital Bern I.3.7.M,,,,<10
Inselspital Bern I.3.8.M,0.059,0.029,2,34
"Inselspital Bern J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Inselspital Bern J.1 Beatmung, , , , 
Inselspital Bern J.1.1.M,0.232,0.266,0.9,431
Inselspital Bern J.2 Sepsis, , , , 
Inselspital Bern J.2.1.M,0.123,0.127,1,309
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Universitätsspital Zürich A Erkrankungen des Herzens, , , , 
Universitätsspital Zürich A.1 Herzinfarkt, , , , 
Universitätsspital Zürich A.1.1.M,0.071,0.047,1.5,510
Universitätsspital Zürich A.1.2.M,0.04,0.012,3.5,25
Universitätsspital Zürich A.1.3.M,0.029,0.017,1.7,207
Universitätsspital Zürich A.1.4.M,0.085,0.059,1.5,246
Universitätsspital Zürich A.1.5.M,0.25,0.178,1.4,32
Universitätsspital Zürich A.1.6.P,0.941,0.557,,480
Universitätsspital Zürich A.1.7.M,0.146,0.071,2,213
Universitätsspital Zürich A.1.8.M,0.023,0.028,0.8,216
Universitätsspital Zürich A.1.9.P,,,,<10
Universitätsspital Zürich A.1.10.M,0.071,0.054,1.3,255
Universitätsspital Zürich A.1.11.M,0.06,0.031,1.9,248
Universitätsspital Zürich A.2 Herzinsuffizienz, , , , 
Universitätsspital Zürich A.2.1.M,0.052,0.06,0.9,251
Universitätsspital Zürich A.2.2.M,0.038,0.031,1.2,26
Universitätsspital Zürich A.2.3.M,0.055,0.025,2.2,55
Universitätsspital Zürich A.2.4.M,0.045,0.064,0.7,134
Universitätsspital Zürich A.2.5.M,0.083,0.12,0.7,36
Universitätsspital Zürich A.3 Linksherzkatheter (LHK), , , , 
Universitätsspital Zürich A.3.1.F,,,,2'290
Universitätsspital Zürich A.3.2.M,0.044,0.031,1.4,428
"Universitätsspital Zürich A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",0.089,0.1,0.9,112
Universitätsspital Zürich A.3.4.M,0.006,0.005,1.2,1'544
Universitätsspital Zürich A.3.5.P,0.351,0.387,,542
Universitätsspital Zürich A.3.6.F,,,,<10
Universitätsspital Zürich A.4 Herzrhythmusstˆrungen, , , , 
Universitätsspital Zürich A.4.1.F,,,,437
Universitätsspital Zürich A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Universitätsspital Zürich A.5.1.F,,,,336
Universitätsspital Zürich A.5.2.F,,,,121
Universitätsspital Zürich A.6 Ablative Therapie, , , , 
Universitätsspital Zürich A.6.1.F,,,,212
Universitätsspital Zürich A.6.2.F,,,,84
Universitätsspital Zürich A.7 Operationen am Herzen, , , , 
Universitätsspital Zürich A.7.1.F,,,,1'076
Universitätsspital Zürich A.7.2.F,,,,643
Universitätsspital Zürich A.7.3.F,,,,414
Universitätsspital Zürich A.7.4.F,,,,284
Universitätsspital Zürich A.7.5.F,,,,241
Universitätsspital Zürich A.7.6.F,,,,<10
Universitätsspital Zürich A.7.7.M,0.005,0.02,0.2,208
Universitätsspital Zürich A.7.8.M,0.065,0.058,1.1,93
Universitätsspital Zürich A.7.9.M,0.058,0.047,1.2,86
Universitätsspital Zürich A.7.10.M,,,,<10
Universitätsspital Zürich A.7.11.M,0.15,0.071,2.1,40
Universitätsspital Zürich A.7.12.M,0,0.014,0,239
Universitätsspital Zürich A.7.13.M,0,0.009,0,23
Universitätsspital Zürich A.7.14.M,0,0.012,0,41
Universitätsspital Zürich A.7.15.M,0,0.007,0,94
Universitätsspital Zürich A.7.16.M,0,0.025,0,68
Universitätsspital Zürich A.7.17.M,0,0.021,0,13
Universitätsspital Zürich A.7.18.P,0.063,0.03,,15
Universitätsspital Zürich B.1 Schlaganfall, , , , 
Universitätsspital Zürich B.1.1.M,0.101,0.087,1.2,755
Universitätsspital Zürich B.1.2.M,0.052,0.041,1.3,58
Universitätsspital Zürich B.1.3.M,0.084,0.053,1.6,238
Universitätsspital Zürich B.1.4.M,0.102,0.095,1.1,381
Universitätsspital Zürich B.1.5.M,0.179,0.182,1,78
Universitätsspital Zürich B.1.6.P,0.38,0.109,,287
Universitätsspital Zürich B.1.7.M,0.052,0.055,0.9,485
Universitätsspital Zürich B.1.8.M,0.053,0.057,0.9,416
Universitätsspital Zürich B.1.9.P,0.32,0.108,,155
Universitätsspital Zürich B.1.9.M,0.097,0.092,1,155
Universitätsspital Zürich B.1.10.M,0.212,0.226,0.9,165
Universitätsspital Zürich B.1.11.M,0.176,0.138,1.3,91
Universitätsspital Zürich B.1.12.P,0.019,0.1,,14
Universitätsspital Zürich B.1.12.M,0,0.08,0,14
Universitätsspital Zürich B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Universitätsspital Zürich B.2.1.M,0,0.002,0,108
Universitätsspital Zürich B.2.2.P,0,0.006,,0
Universitätsspital Zürich C Geriatrische Fr¸hrehablitation, , , , 
Universitätsspital Zürich C.1 Geriatrische Fr¸hrehabilitation, , , , 
Universitätsspital Zürich C.1.1.F,,,,0
Universitätsspital Zürich C.1.2.P,,,,0
Universitätsspital Zürich C.1.3.S,,,,0
Universitätsspital Zürich D Erkrankungen der Lunge, , , , 
Universitätsspital Zürich D.1 Lungenentz¸ndung (Pneumonie), , , , 
Universitätsspital Zürich D.1.1.M,0.016,0.039,0.4,190
Universitätsspital Zürich D.1.2.M,,,,<10
Universitätsspital Zürich D.1.3.M,0,0.005,0,43
Universitätsspital Zürich D.1.4.M,0.016,0.032,0.5,64
Universitätsspital Zürich D.1.5.M,0.029,0.057,0.5,68
Universitätsspital Zürich D.1.6.M,0,0.112,0,10
Universitätsspital Zürich D.1.7.M,,,,<10
Universitätsspital Zürich D.1.8.M,0.007,0.026,0.3,138
Universitätsspital Zürich D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Universitätsspital Zürich D.2.1.M,0.008,0.026,0.3,119
Universitätsspital Zürich D.2.2.M,0,0.039,0,72
Universitätsspital Zürich D.2.3.M,,,,<10
Universitätsspital Zürich D.2.4.M,0,0.01,0,14
Universitätsspital Zürich D.2.5.M,,,,0
Universitätsspital Zürich D.2.6.P,0.202,0.369,,24
Universitätsspital Zürich D.2.6.M,0,0.023,0,24
Universitätsspital Zürich D.3 Lungenkrebs, , , , 
Universitätsspital Zürich D.3.1.F,,,,637
Universitätsspital Zürich D.4 Operationen an der Lunge, , , , 
Universitätsspital Zürich D.4.1.M,0.037,0.027,1.4,381
Universitätsspital Zürich D.4.2.P,0.099,0.099,,18
Universitätsspital Zürich D.4.2.M,0.222,0.102,2.2,18
Universitätsspital Zürich D.4.3.M,0.018,0.022,0.8,163
Universitätsspital Zürich D.4.4.P,0.133,0.084,,24
Universitätsspital Zürich E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Universitätsspital Zürich E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Universitätsspital Zürich E.1.1.M,0,0.001,0,108
Universitätsspital Zürich E.1.2.P,0.833,0.935,,90
Universitätsspital Zürich E.2 Hernienoperationen, , , , 
Universitätsspital Zürich E.2.1.M,0.008,0.001,14.7,238
Universitätsspital Zürich E.2.2.M,,,,<10
Universitätsspital Zürich E.3 Eingriffe an der Schilddr¸se, , , , 
Universitätsspital Zürich E.3.1.F,,,,142
Universitätsspital Zürich E.3.2.P,,,,<10
Universitätsspital Zürich E.3.3.F,,,,140
Universitätsspital Zürich E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Universitätsspital Zürich E.4.1.M,0.085,0.034,2.5,224
Universitätsspital Zürich E.4.2.M,0.056,0.024,2.3,36
Universitätsspital Zürich E.4.3.M,,,,<10
Universitätsspital Zürich E.4.4.M,0,0.012,0,32
Universitätsspital Zürich E.4.5.M,0,0.002,0,15
Universitätsspital Zürich E.4.6.M,0.056,0.012,4.6,18
Universitätsspital Zürich E.4.7.M,0.35,0.416,0.8,20
Universitätsspital Zürich E.4.8.F,,,,101
Universitätsspital Zürich E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Universitätsspital Zürich E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,119
Universitätsspital Zürich E.5 Operationen am Magen, , , , 
Universitätsspital Zürich E.5.1.F,,,,75
Universitätsspital Zürich E.5.2.M,0,0.026,0,19
Universitätsspital Zürich E.5.3.M,0.056,0.057,1,18
Universitätsspital Zürich E.6 Operationen am ÷sophagus, , , , 
Universitätsspital Zürich E.6.1.M,0.038,0.038,1,26
Universitätsspital Zürich E.7 Operationen am Pankreas, , , , 
Universitätsspital Zürich E.7.1.M,0.04,0.048,0.8,50
Universitätsspital Zürich F Operationen an Gef‰ssen, , , , 
Universitätsspital Zürich F.1 Extrakranielle Gef‰ssoperationen, , , , 
Universitätsspital Zürich F.1.1.M,0,0.005,0,33
Universitätsspital Zürich F.1.2.M,0.094,0.055,1.7,32
Universitätsspital Zürich F.1.3.F,,,,<10
Universitätsspital Zürich F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Universitätsspital Zürich F.2.1.F,,,,201
Universitätsspital Zürich F.2.2.M,,,,<10
Universitätsspital Zürich F.2.3.M,0.016,0.028,0.6,63
Universitätsspital Zürich F.2.4.F,,,,108
Universitätsspital Zürich F.2.5.M,0.353,0.332,1.1,34
Universitätsspital Zürich F.3 Operationen an Becken≠/Beinarterien, , , , 
Universitätsspital Zürich F.3.1.F,,,,58
Universitätsspital Zürich F.3.2.M,,,,<10
Universitätsspital Zürich F.3.3.M,,,,<10
Universitätsspital Zürich F.3.4.M,,,,<10
Universitätsspital Zürich F.3.5.M,0.214,0.077,2.8,14
Universitätsspital Zürich F.3.6.M,,,,<10
Universitätsspital Zürich F.3.7.M,0.059,0.012,5.1,17
Universitätsspital Zürich F.3.8.F,,,,11
Universitätsspital Zürich F.3.9.F,,,,<10
Universitätsspital Zürich F.4 Amputationen, , , , 
Universitätsspital Zürich F.4.1.M,0,0.028,0,19
Universitätsspital Zürich F.4.2.M,,,,<10
Universitätsspital Zürich F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Universitätsspital Zürich F.5.1.F,,,,821
Universitätsspital Zürich F.5.2.F,,,,<10
Universitätsspital Zürich F.5.3.F,,,,17
Universitätsspital Zürich G Geburtshilfe und Frauenheilkunde, , , , 
Universitätsspital Zürich G.1 Geburten, , , , 
Universitätsspital Zürich G.1.1.F,,,,2'553
Universitätsspital Zürich G.1.1.P,0,0,,0
Universitätsspital Zürich G.1.2.P,0.018,0.031,,26
Universitätsspital Zürich G.1.3.P,0.272,0.264,,400
Universitätsspital Zürich G.1.4.P,0.425,0.33,,1'084
Universitätsspital Zürich G.2 Neugeborene, , , , 
Universitätsspital Zürich G.2.1.F,,,,117
Universitätsspital Zürich G.2.2.F,,,,15
Universitätsspital Zürich G.2.3.F,,,,<10
Universitätsspital Zürich G.2.4.F,,,,34
Universitätsspital Zürich G.2.5.F,,,,38
Universitätsspital Zürich G.2.6.F,,,,38
Universitätsspital Zürich G.2.7.F,,,,37
Universitätsspital Zürich G.2.8.F,,,,335
